Insertion,Orientation,Frequency
2603677,minus,15
2603679,minus,11
2603679,plus,10
2603682,plus,1
2603684,plus,17
2603685,minus,86
2603687,minus,182
2603689,plus,24
2603690,minus,26
2603692,minus,278
2603693,minus,13
2603695,minus,288
2603697,minus,223
2603697,plus,18
2603698,plus,18
2603700,minus,4
2603701,minus,70
2603705,minus,397
2603706,minus,54
2603708,plus,3
2603711,minus,13
2603712,minus,159
2603715,minus,232
2603715,plus,4
2603716,minus,63
2603717,minus,5
2603720,plus,5
2603721,minus,4
2603722,minus,106
2603723,minus,99
2603728,minus,203
2603729,minus,5
2603730,minus,33
2603735,minus,144
2603738,plus,4
2603741,minus,8
2603749,plus,273
2603750,plus,1
2603752,minus,2
2603754,plus,2
2603755,minus,20
2603757,minus,2663
2603762,minus,44
2603762,plus,2
2603763,minus,3
2603764,plus,18
2603770,minus,210
2603772,minus,584
2603774,plus,14
2603778,minus,47
2603780,minus,214
2603780,plus,21
2603782,minus,232
2603783,plus,5
2603785,plus,9
2603786,minus,531
2603788,minus,896
2603791,minus,366
2603793,minus,93
2603793,plus,3
2603794,plus,1
2603795,plus,6
2603796,minus,118
2603801,minus,1038
2603802,minus,1
2603803,minus,2382
2603809,minus,17
2603814,plus,15
2603818,minus,287
2603820,minus,34
2603820,plus,3
2603827,minus,1
2603828,minus,119
2603848,minus,17
2603850,plus,3
2603854,minus,5
2603856,plus,20
2603861,plus,3
2603864,minus,62
2603867,plus,4
2603868,plus,12
2603869,minus,154
2603873,plus,1
2603875,minus,74
2603876,minus,98
2603882,plus,8
2603887,plus,48
2603890,minus,418
2603895,minus,2
2603897,plus,7
2603909,plus,9
2603917,minus,18
2603959,plus,1
2603961,plus,1
2603963,plus,7
2603967,minus,12
2603969,minus,3
2603969,plus,1
2603971,minus,96
2603974,plus,35
2603977,minus,47
2603982,minus,45
2603984,minus,1
2603994,minus,65
2604002,minus,9
2604003,minus,1
2604004,plus,13
2604005,plus,7
2604012,minus,156
2604013,minus,40
2604016,minus,52
2604017,plus,4
2604025,minus,92
2604027,plus,10
2604035,minus,79
2604044,plus,4
2604045,plus,24
2604050,plus,1
2604052,minus,16
2604053,minus,44
2604058,plus,161
2604059,minus,8
2604059,plus,15
2604064,minus,118
2604065,plus,124
2604066,minus,144
2604067,minus,1
2604071,minus,2
2604073,minus,398
2604077,minus,53
2604077,plus,4
2604078,minus,1
2604079,plus,52
2604082,minus,57
2604084,minus,6
2604085,minus,14
2604087,minus,263
2604093,minus,30
2604095,minus,22
2604095,plus,257
2604098,minus,27
2604103,minus,2118
2604104,plus,210
2604105,minus,17
2604105,plus,782
2604106,plus,77
2604113,minus,1080
2604113,plus,4
2604114,minus,69
2604116,plus,18
2604118,plus,21
2604120,minus,2
2604121,minus,44
2604121,plus,39
2604123,plus,8
2604130,plus,67
2604131,minus,79
2604137,plus,23
2604141,plus,7
2604143,plus,44
2604144,plus,197
2604148,plus,2
2604151,minus,1
2604152,minus,32
2604154,plus,115
2604159,plus,43
2604162,minus,6
2604163,plus,87
2604164,plus,199
2604171,minus,41
2604172,minus,5
2604179,plus,43
2604184,plus,67
2604192,minus,32
2604205,plus,88
2604209,minus,10
2604209,plus,1094
2604217,minus,12
2604219,plus,85
2604223,plus,1
2604224,minus,3
2604224,plus,353
2604225,minus,3
2604227,minus,6
2604230,plus,1537
2604231,plus,159
2604232,minus,6
2604234,plus,309
2604238,minus,34
2604239,minus,10
2604239,plus,65
2604242,minus,127
2604245,plus,130
2604247,plus,456
2604251,plus,100
2604255,minus,104
2604257,plus,193
2604258,minus,47
2604258,plus,32
2604262,minus,5
2604262,plus,4
2604265,minus,37
2604266,minus,124
2604267,minus,6
2604268,minus,13
2604270,minus,2
2604274,minus,4
2604290,minus,20
2604291,plus,168
2604296,plus,45
2604298,plus,12
2604299,minus,94
2604306,plus,4
2604314,plus,91
2604315,plus,20
2604322,minus,5
2604323,minus,27
2604345,plus,7
2604355,plus,31
2604359,minus,3
2604359,plus,32
2604363,minus,4
2604364,minus,20
2604364,plus,44
2604367,minus,23
2604373,plus,3
2604374,plus,6
2604378,plus,3
2604381,minus,5
2604384,plus,7
2604386,minus,10
2604386,plus,7
2604391,plus,11
2604399,plus,3
2604406,plus,65
2604407,minus,4
2604411,plus,8
2604414,minus,59
2604419,minus,8
2604433,plus,14
2604436,minus,9
2604439,minus,4
2604440,plus,70
2604441,minus,4
2604448,minus,30
2604449,minus,53
2604452,plus,54
2604460,minus,10
2604473,minus,2
2604488,minus,3
2604492,minus,23
2604502,minus,5
2604504,plus,18
2604508,minus,46
2604510,plus,1
2604512,minus,18
2604512,plus,19
2604517,plus,1
2604520,minus,93
2604521,plus,2
2604525,minus,3
2604535,plus,2
2604538,minus,40
2604539,minus,3
2604558,minus,15
2604564,minus,14
2604590,plus,2
2604595,plus,31
2604604,plus,3
2604611,plus,2
2604613,minus,11
2604620,plus,114
2604621,plus,30
2604628,minus,3
2604646,plus,4
2604655,plus,7
2604661,plus,11
2604662,plus,17
2604663,minus,15
2604669,minus,8
2604674,plus,2
2604682,minus,10
2604721,minus,11
2604753,plus,7
2604775,minus,8
2604788,minus,3
2604792,plus,5
2604802,minus,7
2604836,minus,4
2604845,plus,1
2604859,minus,2
2604865,plus,1
2604868,minus,16
2604891,minus,22
2604902,minus,11
2604908,minus,3
2604920,minus,32
2604923,plus,25
2604931,minus,77
2604941,minus,57
2604958,plus,12
2604963,plus,54
2604968,plus,1
2604989,minus,10
2605003,plus,15
2605020,minus,20
2605024,plus,1
2605027,minus,1
2605086,plus,3
2605089,plus,7
2605096,minus,1
2605097,minus,59
2605107,minus,6
2605118,plus,2
2605127,plus,3
2605132,plus,2
2605153,plus,3
2605168,minus,11
2605183,minus,1
2605207,plus,2
2605215,minus,1
2605236,minus,2
2605334,minus,1
2605358,minus,29
2605360,plus,1
2605363,minus,24
2605368,minus,24
2605385,plus,1
2605412,plus,1
2605428,minus,1
2605442,plus,13
2605443,plus,5
2605519,plus,1
2605539,plus,91
2605544,plus,18
2605576,plus,99
2605584,minus,25
2605632,plus,6
2605694,minus,52
2605867,plus,2
2606025,plus,4
2606046,minus,4
2606121,plus,2
2606238,minus,3
2606264,minus,2
2606339,minus,4
2606356,plus,2
2606388,plus,25
2606396,minus,26
2606402,plus,11
2606412,plus,9
2606413,plus,1
2606420,minus,7
2606445,minus,1
2606458,minus,2
2606482,minus,13
2606527,minus,1
2606536,minus,7
2606547,plus,100
2606552,plus,12
2606560,minus,6
2606588,plus,37
2606594,plus,10
2606600,plus,255
2606601,plus,26
2606602,minus,42
2606609,minus,1
2606610,plus,38
2606611,plus,24
2606614,plus,3
2606624,plus,5
2606626,minus,17
2606640,minus,29
2606641,minus,7
2606650,plus,195
2606665,plus,9
2606670,plus,480
2606678,minus,205
2606683,plus,1
2606697,plus,36
2606702,minus,16
2606703,plus,79
2606744,plus,2
2606759,minus,1
2606759,plus,4
2606774,plus,2
2606779,minus,2
2606782,minus,21
2606795,minus,60
2606797,minus,1
2606840,plus,12
2606841,plus,5
2606843,minus,11
2606848,minus,2
2606849,minus,5
2606864,plus,24
2606884,plus,2
2606898,plus,4
2606907,minus,1
2606945,plus,1
2606946,minus,2
2606953,minus,46
2606957,plus,1
2606965,minus,82
2606966,plus,1
2607003,plus,1
2607034,minus,2
2607047,minus,8
2607055,minus,6
2607056,minus,7
2607070,minus,6
2607100,minus,1
2607130,minus,5
2607164,minus,2
2607214,minus,2
2607265,minus,2
2607304,plus,1
2607342,minus,7
2607373,minus,3
2607415,minus,89
2607445,minus,16
2607452,plus,5
2607486,minus,25
2607512,plus,1
2607656,plus,1
2607697,minus,2
2607748,minus,5
2607963,plus,1
2608057,plus,4
2608067,plus,3
2608089,plus,1
2608097,plus,1
2608292,minus,24
2608405,plus,4
2608435,plus,11
2608445,minus,1
2608701,plus,8
2608794,minus,1
2608937,minus,7
2609225,plus,2
2609288,plus,5
2609584,minus,3
2609703,plus,8
2609748,plus,28
2609842,plus,28
2609850,minus,4
2609872,plus,11
2609933,plus,1
2609936,minus,1
2609967,plus,4
2609982,plus,1
2610082,minus,1
2610168,plus,1
2610176,minus,2
2610217,minus,3
2610388,minus,1
2610416,plus,1
2610440,plus,3
2610455,plus,1
2610463,plus,1
2610523,plus,3
2610568,plus,52
2610584,plus,19
2610630,plus,21
2610655,minus,2
2610671,minus,7
2610711,minus,12
2610716,minus,10
2610802,plus,27
2610808,plus,41
2610866,plus,7
2610903,plus,19
2610908,plus,12
2611020,plus,54
2611032,minus,6
2611143,minus,9
2611152,plus,18
2611171,minus,12
2611175,plus,8
2611176,minus,1
2611186,minus,20
2611192,plus,1
2611203,plus,20
2611213,plus,25
2611235,plus,1
2611237,plus,3
2611266,plus,6
2611286,plus,24
2611366,plus,2
2611374,minus,2
2611384,minus,4
2611484,plus,5
2611689,plus,28
2611694,plus,39
2611718,plus,46
2611772,plus,3
2611782,plus,40
2611787,plus,8
2611833,plus,7
2611846,minus,8
2611887,minus,1
2611930,plus,2
2611940,plus,79
2611955,minus,11
2611958,minus,6
2611958,plus,2
2611966,minus,15
2612001,plus,3
2612002,plus,21
2612006,plus,14
2612014,minus,18
2612059,plus,2
2612061,plus,17
2612069,minus,45
2612114,minus,19
2612173,minus,4
2612477,plus,1
2612490,plus,15
2612502,plus,1
2612545,plus,4
2612605,plus,6
2612683,plus,1
2613069,plus,1
2613083,minus,26
2613084,plus,2
2613172,minus,1
2613282,minus,2
2613462,plus,12
2613774,plus,2
2613793,minus,1
2613822,plus,1
2613881,plus,1
2613989,plus,110
2614219,minus,1
2614480,minus,2
2614485,minus,7
2614521,plus,2
2614561,minus,21
2614580,plus,27
2614582,minus,3
2614611,minus,4
2614784,plus,2
2614815,plus,2
2615053,plus,4
2615061,minus,107
2615073,plus,8
2615104,minus,136
2615139,plus,1
2615140,minus,221
2615181,minus,9
2615200,minus,36
2615243,minus,11
2615276,minus,243
2615277,minus,3
2615279,plus,1
2615298,minus,74
2615355,minus,32
2615382,plus,7
2615389,plus,26
2615416,plus,4
2615431,plus,12
2615459,minus,1
2615518,minus,4
2615609,minus,1
2615744,plus,1
2615753,minus,1
2615980,plus,36
2616244,plus,5
2616314,plus,1
2616350,plus,3
2616368,plus,4
2616403,plus,2
2616590,plus,12
2616868,plus,6
2616893,plus,52
2616902,plus,24
2616930,minus,1
2616982,plus,2
2616990,minus,1
2617028,plus,112
2617149,plus,16
2617181,plus,18
2617226,plus,8
2617729,plus,1
2617858,plus,1
2618001,minus,3
2618015,plus,4
2618098,plus,75
2618099,plus,42
2618124,minus,28
2618295,minus,1
2618424,minus,5
2618429,minus,36
2618667,plus,5
2618695,plus,6
2618760,minus,1
2618909,minus,13
2618949,plus,13
2618958,minus,8
2619019,minus,4
2619045,minus,52
2619110,minus,2
2619110,plus,6
2619114,plus,1
2619115,plus,6
2619201,minus,4
2619256,minus,5
2619262,minus,22
2619284,minus,189
2619284,plus,1
2619333,minus,106
2619347,minus,4
2619352,minus,63
2619361,minus,28
2619372,minus,556
2619378,minus,316
2619390,minus,649
2619392,plus,3
2619400,minus,81
2619425,minus,1611
2619426,minus,1
2619430,minus,114
2619441,minus,89
2619453,minus,1776
2620044,plus,7
2620089,minus,11
2620158,minus,2
2620177,plus,3
2620239,minus,6
2620315,plus,61
2620320,plus,7
2620331,plus,3
2620354,plus,1
2620385,plus,88
2620393,minus,1
2620457,minus,5
2620496,plus,16
2620504,plus,1
2620527,minus,1
2620612,minus,3
2620627,minus,62
2620630,plus,3
2620632,minus,7
2620632,plus,4
2620661,plus,36
2620663,plus,33
2620664,plus,7
2620669,minus,1
2620672,minus,1
2620677,minus,5
2620754,minus,1
2620757,plus,24
2620793,plus,9
2620829,minus,9
2620829,plus,6
2620836,plus,2
2620839,minus,17
2620844,minus,20
2620876,minus,9
2620881,minus,109
2620891,minus,87
2620900,minus,35
2621018,minus,2
2621030,plus,1
2621051,minus,4
2621096,minus,1
2621103,plus,1
2621123,plus,1
2621130,minus,14
2621131,minus,16
2621179,plus,6
2621207,minus,2
2621257,plus,18
2621274,plus,1
2621275,minus,7
2621282,minus,70
2621346,plus,8
2621360,minus,2
2621424,plus,5
2621433,plus,36
2621475,plus,182
2621485,plus,280
2621495,plus,79
2621523,plus,11
2621570,plus,16
2621584,plus,51
2621597,plus,27
2621613,plus,4
2621651,plus,84
2621684,plus,15
2621693,minus,1
2621721,plus,72
2621731,plus,82
2621755,plus,38
2622012,minus,1
2622151,plus,7
2622291,plus,18
2622454,plus,25
2622457,plus,1
2622507,minus,11
2622570,minus,16
2622577,minus,56
2622635,minus,68
2622691,plus,3
2622699,minus,2
2622906,plus,109
2622915,plus,25
2622937,plus,47
2622957,plus,10
2623009,plus,17
2623041,plus,22
2623199,plus,1
2623207,minus,1
2623220,minus,4
2623256,minus,5
2623262,minus,1
2623283,plus,1
2623285,minus,1
2623314,minus,1
2623327,plus,3
2623338,plus,1
2623385,minus,27
2623392,plus,1
2623394,minus,5
2623404,minus,1
2623405,minus,36
2623424,minus,24
2623439,plus,20
2623445,plus,1
2623447,minus,30
2623455,plus,4
2623459,minus,227
2623460,minus,1
2623468,minus,19
2623491,plus,21
2623494,minus,108
2623499,minus,1
2623528,minus,32
2623530,plus,8
2623538,minus,8
2623549,minus,5
2623612,minus,1
2623638,plus,1
2623653,minus,2
2623660,plus,16
2623668,minus,7
2623673,minus,28
2623679,minus,15
2623685,minus,5
2623688,plus,14
2623694,plus,3
2623696,minus,1
2623723,plus,1
2623731,minus,3
2623758,minus,1
2623767,plus,35
2623784,minus,30
2623787,plus,20
2623790,minus,8
2623812,plus,2
2623867,minus,24
2623892,plus,1
2623900,minus,26
2623941,minus,1
2623942,minus,45
2623961,plus,5
2623979,minus,16
2623989,minus,5
2624003,minus,58
2624014,minus,13
2624022,minus,9
2624046,minus,55
2624060,minus,48
2624061,minus,3
2624065,minus,29
2624070,minus,40
2624071,minus,109
2624075,minus,20
2624126,minus,156
2624134,minus,1
2624136,plus,1
2624153,minus,4
2624161,minus,72
2624175,minus,21
2624194,minus,21
2624200,plus,17
2624207,minus,17
2624208,minus,37
2624227,minus,8
2624252,plus,3
2624254,minus,2
2624342,plus,23
2624350,minus,7
2624388,plus,1
2624396,minus,11
2624411,minus,1
2624487,minus,14
2624487,plus,3
2624590,minus,3
2624616,minus,31
2624641,plus,2
2624680,minus,1
2624745,plus,1
2624943,plus,3
2625170,plus,12
2625174,plus,2
2625395,minus,3
2625456,plus,3
2625547,plus,4
2625638,minus,3
2625674,plus,36
2625901,minus,8
2625925,minus,45
2625975,plus,15
2626000,plus,151
2626155,plus,8
2626239,plus,24
2626639,minus,3
2626725,minus,2
2626766,minus,81
2626826,plus,15
2626894,minus,2
2626946,plus,11
2626949,minus,2
2626974,plus,5
2627027,minus,3
2627210,minus,5
2627210,plus,1
2627218,minus,6
2627233,minus,16
2627259,minus,15
2627297,minus,2
2627368,plus,4
2627780,plus,1
2627803,plus,4
2627809,plus,4
2627816,plus,7
2627836,minus,10
2627842,minus,1
2627857,minus,14
2627894,minus,18
2627902,minus,10
2627918,minus,1
2627929,plus,2
2628038,plus,2
2628105,plus,7
2628110,plus,4
2628404,plus,5
2628412,minus,11
2628449,minus,9
2628451,minus,4
2628456,plus,1
2628504,minus,3
2628516,minus,36
2628546,plus,1
2628548,minus,11
2628561,plus,3
2628569,minus,7
2628571,minus,2
2628595,plus,25
2628596,minus,1
2628605,minus,21
2628610,plus,3
2628618,minus,11
2628619,minus,2
2628621,plus,16
2628622,plus,14
2628625,plus,152
2628627,plus,234
2628629,minus,2
2628637,plus,61
2628640,minus,2
2628642,plus,34
2628644,plus,163
2628645,minus,3
2628647,plus,105
2628656,plus,34
2628661,plus,183
2628669,minus,3
2628674,minus,2
2628676,plus,1
2628683,plus,3
2628691,minus,2
2628693,plus,22
2628700,plus,18
2628701,minus,1
2628706,minus,16
2628708,minus,1
2628710,minus,1
2628711,plus,9
2628712,plus,149
2628717,plus,1
2628719,plus,13
2628720,minus,31
2628724,plus,2
2628725,minus,4
2628727,minus,46
2628737,plus,96
2628738,plus,1
2628745,minus,27
2628746,minus,12
2628749,plus,73
2628757,minus,9
2628773,plus,2
2628779,plus,154
2628784,plus,1
2628786,plus,2
2628791,plus,8
2628792,minus,6
2628794,plus,32
2628806,plus,19
2628809,plus,13
2628814,plus,51
2628821,plus,74
2628822,minus,3
2628827,minus,5
2628827,plus,1
2628829,minus,28
2628829,plus,33
2628834,minus,10
2628837,plus,15
2628838,plus,11
2628845,minus,2
2628851,minus,13
2628851,plus,49
2628852,plus,4
2628853,plus,21
2628859,minus,13
2628870,minus,1
2628875,plus,6
2628876,minus,13
2628878,minus,7
2628886,plus,3
2628894,minus,4
2628901,plus,1
2628907,plus,47
2628908,plus,96
2628913,plus,3
2628915,minus,7
2628915,plus,1
2628916,minus,111
2628920,plus,1
2628921,minus,12
2628922,plus,12
2628927,plus,5
2628928,minus,1
2628930,minus,5
2628930,plus,4
2628931,minus,1
2628938,minus,4
2628942,minus,1
2628949,plus,6
2628951,plus,4
2628957,plus,24
2628959,minus,6
2628960,minus,85
2628964,plus,5
2628965,minus,79
2628965,plus,2
2628970,plus,1
2628981,minus,5
2628982,plus,2
2628983,minus,17
2628987,minus,13
2628993,plus,5
2628997,plus,63
2628998,minus,5
2629001,minus,27
2629001,plus,6
2629004,minus,2
2629005,minus,25
2629005,plus,114
2629008,plus,2
2629012,plus,14
2629013,minus,129
2629014,plus,1
2629016,plus,14
2629020,minus,51
2629021,minus,1
2629021,plus,8
2629023,plus,1
2629024,minus,3
2629024,plus,3
2629042,plus,3
2629043,plus,3
2629053,plus,29
2629055,plus,1
2629060,plus,2
2629061,minus,17
2629067,minus,5
2629068,minus,71
2629073,plus,8
2629081,minus,35
2629082,minus,20
2629104,plus,1
2629106,plus,2
2629108,plus,13
2629110,minus,6
2629112,minus,28
2629114,minus,5
2629116,minus,8
2629116,plus,2
2629117,minus,1
2629124,minus,2
2629151,minus,30
2629172,plus,2
2629177,plus,71
2629179,minus,63
2629185,plus,71
2629188,minus,59
2629193,minus,1
2629198,plus,107
2629205,minus,31
2629205,plus,5
2629206,minus,34
2629213,minus,31
2629213,plus,26
2629221,minus,4
2629221,plus,95
2629222,plus,544
2629229,minus,308
2629230,minus,401
2629231,plus,220
2629232,plus,37
2629234,plus,148
2629236,plus,694
2629239,minus,42
2629240,minus,30
2629241,plus,392
2629242,minus,22
2629242,plus,62
2629244,minus,96
2629246,plus,17
2629247,plus,279
2629248,minus,20
2629249,minus,93
2629249,plus,10
2629250,minus,41
2629252,plus,214
2629253,plus,617
2629254,minus,9
2629255,minus,23
2629259,minus,1
2629260,minus,1
2629261,minus,15
2629265,plus,91
2629266,plus,18
2629267,minus,14
2629270,plus,3
2629271,plus,13
2629272,plus,15
2629275,plus,4
2629278,minus,1
2629279,minus,2
2629283,plus,120
2629287,plus,5
2629288,plus,20
2629298,plus,27
2629302,plus,16
2629304,plus,7
2629307,minus,1
2629312,plus,9
2629314,plus,22
2629320,minus,2
2629320,plus,21
2629322,minus,3
2629324,plus,11
2629325,plus,9
2629326,plus,1
2629327,minus,23
2629331,plus,40
2629333,minus,1
2629333,plus,21
2629334,minus,2
2629334,plus,52
2629335,plus,15
2629338,plus,8
2629341,minus,11
2629342,minus,5
2629342,plus,3
2629347,plus,9
2629348,plus,4
2629363,plus,8
2629368,plus,10
2629371,minus,1
2629373,plus,47
2629374,plus,16
2629376,minus,10
2629377,minus,6
2629381,minus,3
2629392,plus,9
2629397,plus,3
2629400,minus,2
2629400,plus,6
2629402,plus,1
2629407,plus,3
2629409,plus,1
2629411,plus,1
2629416,plus,27
2629417,minus,2
2629421,plus,12
2629424,minus,19
2629428,plus,8
2629429,plus,12
2629434,minus,4
2629438,plus,10
2629451,plus,1
2629452,minus,1
2629475,plus,2
2629482,plus,1
2629483,minus,2
2629483,plus,1
2629490,minus,5
2629492,plus,3
2629514,minus,1
2629516,minus,10
2629521,plus,4
2629523,plus,1
2629526,minus,6
2629529,minus,135
2629531,minus,35
2629531,plus,2
2629532,plus,2
2629536,plus,8
2629539,minus,3
2629540,minus,21
2629544,minus,26
2629551,minus,4
2629553,minus,3
2629560,plus,3
2629561,minus,25
2629561,plus,2
2629563,minus,1
2629565,minus,2
2629566,plus,4
2629567,plus,12
2629569,minus,6
2629574,minus,109
2629575,minus,170
2629579,minus,4
2629580,minus,16
2629586,minus,27
2629594,plus,2
2629596,minus,1
2629602,minus,42
2629603,minus,20
2629606,plus,3
2629612,plus,4
2629614,minus,129
2629617,plus,13
2629619,plus,5
2629620,minus,5
2629622,plus,4
2629624,plus,19
2629625,minus,121
2629627,minus,87
2629632,minus,87
2629634,plus,21
2629637,minus,3
2629638,plus,24
2629641,minus,4
2629642,minus,31
2629646,minus,257
2629647,minus,92
2629651,minus,22
2629656,plus,15
2629657,plus,408
2629658,plus,430
2629661,minus,146
2629662,plus,16
2629664,minus,112
2629665,minus,902
2629666,minus,31
2629668,plus,39
2629669,plus,1
2629670,minus,42
2629671,minus,92
2629675,minus,49
2629676,minus,84
2629677,plus,103
2629678,plus,99
2629683,plus,82
2629685,minus,108
2629688,plus,45
2629690,minus,5
2629692,plus,13
2629694,plus,1
2629695,plus,42
2629697,plus,5
2629699,plus,183
2629700,minus,26
2629701,plus,15
2629702,plus,60
2629703,minus,4
2629705,plus,2
2629706,plus,81
2629707,minus,10
2629712,plus,20
2629714,minus,7
2629717,plus,171
2629720,minus,3
2629723,plus,4
2629725,minus,21
2629725,plus,7
2629730,minus,2
2629731,minus,1
2629731,plus,58
2629732,plus,50
2629733,minus,5
2629733,plus,2
2629737,plus,9
2629738,plus,129
2629740,minus,2
2629745,minus,25
2629746,minus,38
2629747,plus,1
2629750,minus,9
2629755,plus,26
2629757,plus,23
2629758,minus,11
2629758,plus,44
2629762,plus,10
2629765,minus,1
2629766,minus,8
2629779,plus,51
2629780,plus,10
2629783,minus,9
2629784,plus,18
2629787,minus,4
2629812,plus,113
2629820,minus,73
2629822,plus,16
2629827,plus,7
2629829,plus,7
2629830,minus,32
2629835,minus,1
2629847,minus,1
2629848,plus,16
2629849,plus,3
2629852,minus,2
2629853,plus,42
2629856,minus,5
2629858,plus,78
2629859,minus,1
2629859,plus,5
2629861,minus,6
2629864,plus,3
2629866,minus,6
2629867,minus,7
2629869,plus,38
2629871,plus,1
2629873,plus,5
2629876,plus,15
2629877,minus,3
2629878,minus,1
2629878,plus,24
2629881,minus,8
2629883,plus,24
2629886,minus,2
2629886,plus,22
2629888,plus,3
2629891,minus,23
2629896,minus,2
2629896,plus,40
2629904,minus,4
2629956,plus,3
2629960,minus,17
2629961,plus,2
2629963,plus,5
2629966,minus,4
2629967,plus,19
2629969,minus,5
2629971,minus,4
2629971,plus,2
2629972,plus,18
2629975,minus,2
2629980,minus,7
2629998,minus,2
2630000,plus,5
2630004,plus,2
2630008,minus,1
2630017,minus,9
2630020,minus,1
2630035,minus,13
2630035,plus,10
2630043,minus,7
2630048,plus,18
2630053,minus,17
2630053,plus,1
2630061,minus,20
2630063,minus,2
2630076,minus,4
2630077,minus,20
2630077,plus,2
2630081,minus,16
2630083,plus,4
2630085,minus,109
2630090,minus,32
2630090,plus,3
2630091,minus,27
2630092,minus,5
2630102,plus,6
2630103,minus,3
2630107,plus,2
2630110,minus,22
2630112,plus,3
2630121,plus,80
2630129,minus,120
2630140,minus,14
2630143,plus,3
2630144,plus,5
2630147,minus,5
2630151,minus,2
2630154,plus,1
2630155,plus,2
2630160,plus,17
2630163,minus,3
2630168,plus,1
2630171,plus,27
2630174,plus,8
2630175,plus,39
2630176,minus,3
2630176,plus,135
2630179,minus,18
2630181,plus,78
2630182,plus,21
2630184,minus,37
2630185,plus,39
2630186,plus,328
2630192,plus,14
2630194,minus,29
2630195,minus,1
2630195,plus,49
2630197,plus,32
2630198,minus,13
2630200,plus,118
2630201,plus,87
2630202,plus,4
2630205,plus,15
2630207,plus,92
2630208,minus,8
2630209,minus,4
2630214,minus,1
2630215,minus,6
2630225,minus,1
2630243,plus,244
2630244,plus,133
2630249,plus,31
2630251,minus,37
2630252,minus,1
2630254,plus,74
2630258,plus,5
2630262,minus,3
2630262,plus,1
2630268,plus,24
2630273,minus,4
2630275,plus,7
2630276,minus,4
2630279,minus,1
2630281,plus,22
2630283,plus,55
2630284,plus,6
2630286,plus,7
2630291,plus,4
2630294,minus,2
2630294,plus,19
2630299,minus,1
2630299,plus,6
2630304,plus,5
2630307,minus,1
2630310,minus,3
2630321,plus,14
2630327,plus,5
2630328,plus,74
2630329,minus,35
2630336,minus,73
2630337,plus,1
2630354,minus,1
2630367,plus,4
2630380,minus,1
2630380,plus,4
2630405,minus,9
2630405,plus,2
2630415,plus,12
2630422,plus,7
2630449,plus,1
2630456,plus,1
2630464,plus,63
2630466,plus,29
2630472,minus,3
2630474,minus,2
2630484,minus,3
2630485,plus,14
2630519,minus,1
2630547,plus,4
2630553,minus,11
2630556,plus,24
2630569,minus,35
2630571,plus,2
2630579,minus,15
2630596,minus,15
2630609,minus,2
2630624,plus,1
2630627,plus,1
2630631,minus,1
2630653,plus,7
2630662,plus,172
2630678,plus,21
2630700,plus,26
2630740,plus,100
2630748,minus,1
2630764,plus,16
2630771,plus,25
2630784,plus,11
2630794,plus,285
2630802,minus,26
2630825,plus,375
2630833,minus,26
2630835,plus,513
2630836,plus,19
2630852,plus,985
2630853,plus,89
2630854,plus,12
2630857,plus,279
2630860,minus,171
2630864,plus,413
2630870,plus,94
2630874,minus,3
2630875,plus,528
2630877,plus,312
2630885,minus,44
2630890,plus,21
2630894,plus,2
2630905,plus,341
2630906,plus,5
2630913,minus,4
2630966,plus,303
2630968,plus,383
2630970,plus,47
2630983,plus,66
2630989,plus,77
2630994,plus,9
2631060,plus,4
2631073,plus,42
2631080,plus,1
2631084,plus,471
2631107,plus,135
2631111,plus,412
2631124,plus,5
2631131,plus,10
2631136,plus,26
2631137,plus,60
2631138,plus,262
2631144,minus,1
2631171,plus,24
2631176,plus,21
2631181,plus,10
2631206,plus,1
2631211,plus,137
2631261,plus,4
2631270,plus,38
2631271,plus,30
2631528,minus,3
2631628,minus,1
2631751,plus,1
2631830,minus,5
2631877,plus,1
2631896,plus,4
2631900,plus,4
2631936,plus,3
2632048,plus,1
2632083,plus,16
2632091,minus,6
2632216,plus,6
2632298,plus,2
2632307,minus,6
2632507,minus,2
2632766,plus,1
2632819,plus,62
2632826,minus,4
2632831,plus,19
2632836,plus,1
2632841,plus,2
2633001,minus,1
2633390,minus,12
2633748,plus,53
2633756,minus,50
2633775,plus,9
2633781,minus,27
2633782,minus,11
2633787,minus,5
2633797,minus,55
2633800,plus,3
2633809,minus,7
2633834,minus,2
2633851,plus,67
2633900,plus,10
2633905,minus,5
2633908,minus,45
2633985,plus,15
2633991,plus,18
2633999,minus,388
2634035,minus,56
2634043,minus,12
2634047,minus,20
2634081,minus,26
2634119,minus,6
2634160,plus,11
2634178,minus,3
2634203,minus,1
2634259,minus,58
2634276,plus,2
2634282,plus,1
2634284,minus,11
2634293,plus,19
2634295,plus,14
2634314,plus,37
2634390,plus,7
2634432,plus,12
2634440,minus,32
2634442,plus,1
2634503,plus,33
2634506,minus,12
2634658,plus,8
2634690,minus,3
2634981,minus,4
2635005,plus,54
2635029,minus,25
2635033,minus,36
2635051,minus,8
2635056,minus,3
2635068,minus,18
2635073,minus,9
2635099,minus,37
2635123,minus,50
2635396,minus,2
2636219,plus,1
2636399,plus,1
2637538,plus,1
2637901,minus,2
2638020,minus,4
2638160,minus,6
2638193,minus,4
2638253,minus,10
2638261,minus,5
2638489,minus,26
2638537,minus,1
2638547,minus,7
2638554,minus,9
2638653,minus,2
2638755,minus,8
2638786,plus,1
