Insertion,Orientation,Frequency
2326998,minus,65
2326998,plus,210
2327000,minus,1
2327000,plus,2
2327002,minus,12
2327004,plus,48
2327006,minus,2
2327012,minus,2
2327014,plus,1
2327019,plus,482
2327022,minus,4
2327024,plus,22
2327027,minus,22
2327027,plus,8
2327031,plus,32
2327032,plus,2324
2327033,minus,2
2327039,minus,1
2327040,minus,253
2327041,minus,3
2327047,minus,3
2327047,plus,1453
2327054,minus,2
2327055,minus,93
2327057,minus,8
2327060,minus,1
2327065,plus,66
2327066,plus,14
2327068,minus,1
2327073,plus,9
2327074,minus,1
2327077,plus,57
2327078,plus,9
2327080,minus,1
2327081,minus,2
2327082,plus,407
2327084,plus,4455
2327085,minus,51
2327086,minus,7
2327089,plus,3
2327090,minus,146
2327090,plus,64
2327091,plus,271
2327092,minus,1147
2327092,plus,24
2327098,minus,7
2327099,minus,113
2327103,plus,136
2327107,plus,59
2327108,plus,83
2327109,minus,7
2327111,minus,59
2327112,plus,47
2327115,minus,28
2327116,minus,29
2327117,plus,197
2327118,plus,44
2327120,minus,37
2327122,plus,222
2327125,minus,64
2327126,minus,7
2327128,plus,26
2327130,minus,86
2327136,minus,106
2327138,plus,45
2327144,plus,1
2327146,minus,19
2327149,plus,3
2327150,plus,19
2327152,minus,11
2327155,plus,403
2327156,minus,59
2327158,minus,56
2327163,minus,599
2327184,plus,22
2327186,minus,7
2327186,plus,3
2327187,minus,2
2327189,plus,10
2327192,minus,136
2327193,minus,28
2327197,minus,4
2327203,plus,4
2327208,minus,11
2327208,plus,14
2327211,minus,1
2327216,minus,89
2327216,plus,8
2327217,plus,87
2327222,plus,64
2327226,plus,60
2327227,plus,197
2327230,minus,8
2327235,minus,207
2327240,plus,296
2327241,plus,264
2327242,plus,42
2327248,minus,49
2327249,minus,102
2327254,plus,56
2327256,minus,66
2327263,plus,10
2327264,plus,32
2327265,plus,24
2327269,minus,1
2327269,plus,19
2327271,minus,2
2327274,minus,36
2327274,plus,182
2327276,minus,5
2327277,minus,20
2327280,plus,20
2327281,plus,25
2327282,minus,239
2327288,minus,115
2327289,plus,69
2327296,plus,8
2327297,minus,56
2327301,plus,817
2327302,plus,43
2327304,minus,51
2327309,minus,2556
2327310,minus,17
2327311,minus,152
2327311,plus,37
2327313,plus,25
2327314,plus,14
2327315,minus,26
2327315,plus,9
2327316,plus,23
2327320,plus,10
2327321,plus,28
2327322,minus,296
2327324,plus,22
2327329,minus,18
2327329,plus,17
2327330,plus,30
2327332,minus,28
2327333,minus,3
2327334,plus,36
2327338,minus,42
2327338,plus,1
2327340,plus,3
2327342,minus,178
2327352,plus,65
2327353,minus,407
2327353,plus,34
2327354,plus,15
2327355,minus,5
2327359,plus,14
2327360,minus,118
2327360,plus,1
2327361,minus,528
2327362,minus,4
2327363,plus,9
2327364,plus,185
2327367,minus,87
2327368,minus,111
2327368,plus,222
2327376,minus,2
2327378,plus,8
2327384,plus,132
2327385,plus,521
2327386,plus,28
2327393,minus,2
2327394,plus,1071
2327402,minus,99
2327403,plus,39
2327405,plus,3381
2327408,plus,157
2327410,plus,2
2327411,plus,130
2327413,minus,204
2327418,plus,345
2327419,minus,3
2327420,plus,46
2327421,plus,4
2327426,minus,2
2327428,plus,436
2327429,minus,3
2327430,plus,37
2327432,plus,34
2327436,minus,4
2327445,minus,1
2327454,plus,4
2327456,plus,4
2327457,minus,19
2327462,minus,22
2327466,plus,16
2327468,plus,13
2327487,plus,3
2327491,plus,38
2327492,plus,4
2327495,minus,1
2327501,plus,7
2327508,minus,2
2327510,minus,2
2327519,plus,2
2327520,plus,15
2327522,plus,6
2327529,plus,1
2327530,minus,23
2327539,minus,48
2327545,minus,1
2327561,plus,5
2327565,minus,15
2327581,plus,66
2327586,plus,43
2327589,minus,6
2327594,plus,98
2327602,minus,6
2327609,plus,76
2327610,plus,18
2327612,plus,14
2327617,minus,13
2327620,minus,1
2327628,plus,24
2327635,plus,31
2327640,plus,106
2327643,minus,3
2327644,plus,1
2327645,plus,3
2327647,plus,10
2327648,minus,72
2327648,plus,10
2327653,minus,7
2327682,plus,8
2327685,minus,7
2327686,plus,1
2327690,minus,33
2327696,plus,16
2327704,minus,1
2327707,plus,4
2327716,minus,13
2327718,plus,4
2327725,minus,2
2327727,plus,1
2327732,plus,3
2327733,plus,2
2327738,plus,3
2327740,minus,10
2327741,minus,10
2327751,plus,11
2327758,minus,2
2327759,minus,4
2327761,plus,7
2327764,minus,20
2327766,plus,1
2327777,plus,4
2327787,plus,6
2327799,plus,60
2327812,plus,1
2327816,minus,4
2327829,minus,9
2327829,plus,6
2327833,plus,21
2327841,minus,19
2327849,minus,1
2327856,plus,100
2327864,minus,9
2327897,plus,16
2327902,plus,28
2327904,minus,3
2327923,plus,7
2327940,plus,17
2327946,minus,2
2327948,minus,15
2327948,plus,8
2327960,minus,3
2327970,plus,15
2327975,minus,22
2327986,plus,15
2327987,plus,12
2327991,plus,9
2327995,minus,53
2327999,minus,13
2328004,plus,5
2328005,minus,67
2328012,minus,158
2328023,minus,7
2328034,minus,13
2328048,plus,29
2328053,plus,65
2328056,minus,18
2328063,plus,46
2328071,minus,250
2328073,minus,61
2328077,plus,81
2328085,minus,16
2328095,plus,25
2328137,plus,9
2328142,plus,17
2328143,plus,2
2328147,plus,1
2328149,plus,26
2328150,minus,36
2328151,minus,14
2328153,plus,1
2328155,minus,17
2328174,plus,59
2328175,plus,15
2328182,minus,23
2328225,plus,20
2328233,minus,8
2328250,minus,8
2328251,minus,12
2328258,plus,18
2328261,minus,2
2328280,plus,4
2328286,minus,1
2328288,minus,4
2328289,plus,3
2328294,minus,3
2328299,plus,1
2328322,plus,11
2328323,plus,5
2328325,plus,8
2328333,minus,2
2328342,plus,1
2328347,plus,3
2328380,plus,1
2328392,plus,14
2328395,plus,2
2328403,minus,1
2328421,plus,4
2328423,plus,9
2328428,plus,2
2328429,plus,2
2328461,plus,5
2328462,plus,5
2328493,plus,2
2328520,plus,22
2328544,plus,51
2328579,plus,53
2328584,plus,169
2328675,plus,20
2328707,plus,1
2328726,minus,1
2328764,minus,1
2328814,minus,46
2328896,minus,7
2328906,plus,2
2328914,plus,8
2328926,plus,23
2328946,plus,11
2328965,plus,6
2329125,plus,8
2329156,plus,21
2329182,plus,24
2329246,plus,35
2329314,plus,38
2329374,plus,2
2329480,minus,5
2329511,minus,2
2329512,minus,1
2329533,minus,2
2329535,plus,7
2329583,minus,7
2329605,plus,24
2329615,minus,3
2329630,plus,4
2329709,minus,12
2329740,plus,72
2329780,minus,1
2329794,plus,18
2329811,plus,4
2329818,plus,35
2329819,minus,1
2329825,minus,5
2329832,plus,3
2329861,plus,102
2329869,minus,7
2329886,minus,1
2329903,minus,9
2329912,plus,73
2329933,plus,1
2329947,plus,5
2329974,plus,34
2329985,plus,3
2329994,plus,10
2330036,plus,38
2330104,plus,9
2330139,plus,16
2330196,plus,30
2330220,plus,1
2330230,plus,5
2330238,minus,3
2330277,plus,2
2330285,minus,3
2330301,plus,20
2330332,plus,2
2330448,plus,75
2330456,plus,17
2330466,plus,2
2330501,plus,55
2330540,plus,1
2330547,minus,2
2330735,minus,3
2330742,plus,5
2330798,plus,1
2330806,plus,7
2330852,plus,1
2330853,minus,1
2330860,minus,14
2330862,plus,2
2330877,plus,10
2330885,minus,16
2330926,minus,2
2330937,minus,31
2330939,plus,11
2330947,minus,2
2331004,minus,28
2331015,minus,12
2331033,minus,8
2331039,plus,10
2331047,minus,46
2331049,plus,6
2331051,plus,6
2331057,minus,5
2331061,plus,2
2331067,plus,8
2331086,minus,3
2331107,plus,8
2331108,minus,21
2331114,minus,32
2331116,minus,1
2331121,plus,1
2331131,minus,94
2331136,plus,1
2331179,plus,1
2331187,minus,1
2331267,plus,23
2331275,minus,1
2331277,plus,32
2331305,plus,2
2331312,plus,4
2331333,plus,12
2331374,plus,4
2331384,plus,5
2331394,plus,1
2331397,minus,2
2331427,plus,2
2331452,plus,10
2331459,plus,2
2331535,plus,7
2331539,minus,5
2331541,plus,14
2331549,minus,12
2331657,plus,7
2331673,plus,2
2331694,plus,1
2331702,plus,2
2331710,minus,2
2331911,minus,4
2331939,minus,5
2331944,plus,2
2331959,minus,3
2331960,plus,1
2331987,plus,13
2332056,minus,5
2332129,minus,1
2332214,minus,2
2332253,minus,10
2332415,minus,8
2332451,plus,14
2332516,minus,3
2332516,plus,10
2332524,plus,7
2332543,plus,3
2332557,plus,51
2332562,plus,4
2332563,plus,15
2332565,plus,1
2332570,minus,10
2332574,plus,14
2332575,plus,11
2332582,minus,13
2332588,minus,3
2332620,plus,2
2332660,minus,2
2332661,minus,4
2332688,minus,3
2332732,plus,14
2332740,minus,4
2332745,minus,3
2332766,minus,9
2332780,minus,6
2332793,minus,4
2332796,minus,2
2332796,plus,12
2332804,minus,51
2332818,minus,1
2332842,minus,10
2332848,minus,43
2332854,minus,11
2332867,minus,12
2332879,minus,15
2332887,minus,2
2332890,minus,3
2332896,plus,7
2332904,minus,41
2332912,minus,1
2332928,plus,148
2332936,minus,38
2332941,plus,8
2332942,plus,56
2332947,plus,2
2332950,minus,1
2332951,plus,30
2332956,plus,10
2332961,plus,2
2332962,plus,2
2332989,plus,12
2332990,plus,5
2332994,plus,1
2333016,plus,2
2333036,plus,3
2333049,minus,1
2333081,minus,13
2333092,minus,15
2333093,minus,12
2333120,minus,8
2333124,minus,11
2333129,minus,1
2333148,minus,5
2333166,minus,2
2333188,minus,6
2333209,minus,45
2333226,minus,1
2333231,minus,78
2333238,minus,1
2333256,plus,5
2333259,minus,31
2333264,minus,38
2333274,minus,22
2333316,minus,54
2333321,plus,19
2333325,plus,21
2333343,minus,210
2333353,minus,47
2333373,plus,42
2333380,minus,10
2333381,minus,63
2333391,plus,1
2333392,minus,1
2333394,plus,47
2333395,plus,15
2333400,plus,10
2333402,minus,11
2333403,minus,17
2333405,plus,125
2333408,minus,8
2333413,minus,98
2333414,minus,43
2333415,minus,6
2333428,minus,2
2333433,plus,4
2333440,minus,46
2333441,minus,17
2333441,plus,19
2333443,plus,2
2333448,plus,2
2333449,minus,16
2333450,minus,3
2333451,minus,6
2333460,plus,10
2333468,minus,51
2333475,minus,8
2333491,minus,6
2333496,minus,17
2333504,plus,6
2333505,plus,11
2333510,plus,1
2333512,minus,617
2333517,minus,102
2333534,minus,67
2333538,plus,25
2333541,minus,3
2333542,plus,8
2333545,minus,1
2333546,minus,22
2333548,plus,2
2333552,plus,37
2333555,minus,3
2333556,minus,10
2333557,plus,1
2333565,minus,160
2333568,plus,1
2333575,plus,2
2333576,minus,133
2333583,minus,18
2333599,minus,53
2333602,plus,17
2333604,minus,53
2333609,minus,31
2333611,minus,26
2333618,plus,6
2333626,minus,11
2333628,plus,4
2333633,plus,1
2333638,plus,3
2333646,minus,92
2333648,plus,6
2333649,plus,6
2333656,minus,7
2333661,plus,1
2333664,minus,15
2333669,minus,5
2333674,minus,4
2333694,minus,1
2333694,plus,32
2333704,plus,1
2333712,plus,1
2333717,minus,7
2333722,plus,37
2333724,plus,5
2333725,minus,6
2333730,minus,7
2333753,minus,2
2333755,plus,49
2333761,plus,16
2333763,minus,2
2333769,minus,6
2333830,plus,3
2333859,plus,6
2333883,plus,38
2333891,minus,4
2333908,plus,118
2333911,minus,1
2333917,plus,25
2333928,plus,29
2333932,plus,77
2333946,minus,3
2333951,plus,1
2333966,plus,12
2333969,minus,8
2333975,plus,2
2333976,plus,5
2333977,plus,11
2334010,plus,3
2334024,minus,7
2334033,plus,148
2334061,plus,20
2334069,minus,3
2334080,plus,23
2334091,plus,75
2334101,plus,23
2334120,plus,9
2334126,plus,4
2334128,minus,13
2334157,minus,2
2334161,minus,1
2334167,minus,61
2334168,plus,3
2334176,minus,1
2334185,plus,1
2334192,plus,2
2334206,minus,21
2334211,minus,34
2334251,plus,6
2334262,minus,11
2334266,minus,2
2334271,plus,110
2334272,minus,1
2334276,plus,2
2334279,minus,6
2334282,plus,22
2334311,plus,13
2334339,plus,26
2334366,plus,18
2334370,plus,10
2334380,plus,17
2334392,plus,21
2334398,minus,1
2334409,plus,11
2334446,plus,1
2334454,minus,19
2334480,minus,3
2334506,minus,2
2334547,minus,27
2334549,minus,15
2334584,minus,19
2334594,minus,5
2334646,minus,1
2334820,minus,7
2334897,plus,1
2334905,minus,1
2334989,plus,1
2335069,plus,2
2335084,minus,1
2335089,minus,47
2335094,minus,1
2335118,minus,32
2335123,minus,178
2335136,minus,1
2335143,minus,2
2335151,minus,330
2335155,minus,8
2335182,plus,9
2335190,minus,1
2335194,minus,3
2335195,minus,1
2335240,minus,100
2335294,minus,149
2335296,minus,70
2335302,plus,165
2335307,plus,495
2335315,minus,17
2335317,plus,270
2335331,minus,168
2335334,plus,2
2335341,minus,2
2335346,plus,1924
2335351,plus,84
2335354,minus,29
2335356,plus,235
2335359,minus,4
2335380,plus,442
2335381,plus,280
2335385,plus,167
2335388,minus,1
2335389,minus,20
2335390,plus,23
2335391,plus,17
2335396,plus,573
2335398,plus,28
2335402,plus,1
2335408,plus,104
2335412,plus,79
2335416,minus,6
2335416,plus,20
2335428,plus,51
2335436,minus,1
2335443,plus,22
2335445,minus,3
2335446,minus,19
2335453,minus,3
2335456,minus,11
2335470,plus,62
2335474,minus,39
2335478,minus,24
2335480,plus,14
2335483,minus,3
2335488,minus,2
2335492,plus,1
2335494,minus,1
2335500,minus,8
2335505,minus,3
2335523,plus,36
2335528,minus,20
2335536,plus,14
2335547,plus,1
2335557,plus,30
2335562,plus,12
2335563,minus,52
2335565,minus,38
2335576,plus,56
2335580,plus,2
2335581,plus,73
2335583,minus,27
2335586,plus,56
2335588,minus,48
2335589,minus,20
2335610,minus,36
2335610,plus,26
2335612,minus,52
2335618,minus,51
2335619,minus,2
2335621,plus,3
2335628,plus,7
2335630,plus,17
2335631,minus,12
2335637,minus,1
2335640,plus,13
2335641,plus,4
2335650,minus,75
2335653,plus,2
2335658,minus,4
2335691,plus,5
2335693,plus,36
2335698,plus,4
2335701,minus,13
2335704,plus,2
2335705,plus,7
2335706,minus,36
2335713,minus,23
2335715,plus,1
2335722,plus,4
2335723,minus,4
2335725,plus,1
2335730,plus,10
2335769,minus,33
2335771,plus,11
2335779,minus,86
2335795,minus,8
2335811,plus,46
2335815,plus,48
2335820,plus,9
2335830,plus,16
2335851,plus,1
2335859,minus,1
2335869,minus,2
2335890,minus,4
2335893,minus,25
2335897,plus,5
2335898,minus,2
2335900,minus,1
2335910,plus,1
2335916,plus,3
2335926,minus,16
2335930,plus,1
2335933,plus,13
2335941,minus,31
2335971,plus,3
2335976,minus,10
2335985,minus,1
2335985,plus,36
2335988,plus,1
2335993,plus,1
2336001,minus,20
2336028,plus,23
2336096,plus,137
2336101,minus,1
2336101,plus,85
2336103,minus,1
2336106,plus,697
2336114,minus,2
2336136,plus,97
2336144,plus,109
2336197,plus,17
2336204,plus,45
2336212,plus,14
2336251,plus,34
2336259,minus,2
2336261,plus,10
2336266,plus,23
2336274,minus,4
2336276,plus,53
2336284,minus,13
2336293,minus,1
2336294,plus,2
2336356,plus,2
2336380,plus,1
2336388,minus,1
2336414,plus,18
2336425,plus,6
2336465,plus,20
2336494,plus,4
2336513,plus,5
2336523,minus,3
2336544,minus,36
2336544,plus,3
2336552,plus,7
2336560,minus,95
2336562,minus,70
2336571,minus,5
2336574,minus,1
2336608,plus,20
2336616,minus,1
2336623,plus,5
2336631,minus,1
2336632,plus,4
2336633,plus,2
2336640,minus,2
2336651,plus,16
2336679,plus,46
2336680,minus,1
2336687,minus,13
2336689,plus,15
2336699,plus,19
2336702,minus,1
2336704,plus,3
2336724,plus,3
2336799,plus,4
2336806,minus,5
2336812,minus,15
2336830,minus,3
2336830,plus,4
2336838,minus,3
2336851,minus,23
2336860,minus,23
2336872,plus,8
2336905,minus,2
2336950,plus,18
2336968,plus,5
2336969,minus,2
2336973,plus,80
2336976,minus,8
2336979,plus,24
2336983,plus,16
2336993,plus,9
2337051,plus,272
2337099,plus,42
2337121,plus,49
2337129,minus,12
2337179,plus,22
2337189,plus,66
2337200,plus,13
2337229,plus,8
2337234,plus,5
2337247,plus,26
2337249,plus,15
2337257,minus,2
2337263,plus,1
2337266,minus,1
2337281,plus,62
2337287,minus,30
2337289,minus,4
2337295,minus,5
2337298,plus,10
2337306,minus,19
2337317,minus,10
2337322,minus,1
2337331,minus,14
2337336,minus,1
2337338,plus,10
2337346,minus,1
2337354,minus,4
2337363,plus,2
2337367,plus,3
2337370,plus,1
2337374,plus,2
2337397,plus,4
2337400,minus,4
2337413,plus,6
2337434,plus,5
2337467,plus,1
2337475,minus,2
2337518,plus,3
2337523,plus,19
2337542,plus,3
2337547,plus,12
2337555,minus,3
2337556,plus,3
2337559,minus,1
2337561,plus,1
2337579,minus,7
2337584,minus,12
2337616,minus,10
2337616,plus,4
2337623,plus,2
2337627,plus,7
2337634,minus,1
2337670,minus,2
2337695,minus,7
2337719,plus,3
2337727,minus,7
2337729,plus,1
2337763,minus,1
2337792,minus,11
2337820,plus,12
2337828,plus,11
2337890,minus,31
2337892,plus,8
2337904,plus,2
2337919,plus,1
2337923,minus,48
2337927,minus,85
2337934,minus,2
2337935,plus,28
2337940,plus,77
2337950,plus,30
2337997,minus,8
2337997,plus,1
2338005,minus,6
2338005,plus,8
2338048,plus,23
2338050,plus,3
2338056,minus,1
2338079,minus,26
2338087,plus,6
2338090,minus,4
2338114,plus,40
2338122,minus,40
2338131,plus,11
2338133,plus,7
2338154,plus,113
2338162,minus,1
2338229,plus,29
2338236,plus,136
2338237,minus,46
2338242,plus,24
2338244,minus,24
2338250,minus,5
2338310,minus,1
2338347,plus,1
2338351,minus,1
2338362,plus,1
2338370,plus,1
2338378,minus,4
2338405,plus,7
2338494,minus,14
2338540,plus,1
2338548,minus,33
2338554,minus,1
2338559,minus,21
2338565,minus,10
2338586,minus,21
2338604,minus,10
2338664,plus,4
2338672,minus,1
2338684,plus,5
2338816,minus,4
2338833,plus,13
2338861,minus,2
2338866,minus,1
2338866,plus,2
2338882,minus,3
2338901,minus,12
2338917,minus,13
2339019,plus,2
2339034,minus,28
2339041,minus,28
2339120,minus,13
2339127,plus,6
2339131,minus,4
2339135,minus,28
2339153,minus,16
2339192,plus,7
2339194,plus,9
2339200,minus,48
2339202,minus,94
2339220,minus,1
2339227,plus,442
2339235,minus,193
2339249,plus,3
2339277,plus,28
2339285,minus,8
2339307,plus,16
2339314,plus,12
2339322,plus,9
2339337,minus,1
2339339,plus,126
2339372,plus,9
2339377,plus,4
2339385,minus,32
2339404,minus,105
2339441,plus,88
2339482,plus,23
2339497,plus,13
2339505,minus,3
2339520,plus,87
2339528,minus,2
2339573,plus,2
2339579,minus,7
2339618,plus,1
2339664,plus,154
2339677,minus,2
2339713,plus,18
2339723,plus,62
2339803,plus,5
2339808,plus,6
2339816,minus,6
2339823,minus,6
2339888,minus,35
2339910,minus,12
2339971,minus,3
2339996,minus,13
2340087,plus,4
2340111,plus,14
2340152,plus,21
2340218,plus,3
2340258,plus,2
2340274,minus,1
2340288,plus,1
2340302,minus,1
2340324,plus,1
2340346,minus,2
2340467,minus,13
2340531,minus,5
2340536,minus,8
2340599,plus,3
2340607,minus,1
2340644,minus,3
2340729,plus,8
2340730,minus,2
2340737,minus,3
2340762,minus,2
2340784,plus,5
2340793,minus,2
2340798,minus,5
2340900,minus,7
2340934,plus,7
2340961,plus,53
2340969,minus,32
2340996,plus,1
2341006,minus,19
2341021,plus,88
2341039,minus,141
2341043,plus,127
2341053,minus,65
2341075,minus,42
2341098,plus,35
2341108,minus,93
2341110,plus,8
2341126,minus,27
2341160,minus,174
2341164,plus,4
2341166,plus,5
2341184,minus,17
2341185,minus,14
2341193,plus,1
2341220,plus,1
2341227,minus,72
2341233,plus,58
2341274,minus,38
2341314,minus,4
2341317,plus,64
2341322,plus,1
2341325,minus,45
2341330,minus,7
2341382,plus,35
2341390,minus,19
2341407,minus,10
2341469,minus,67
2341485,minus,4
2341486,minus,17
2341500,plus,3
2341552,plus,10
2341596,plus,1
2341612,minus,1
2341636,plus,31
2341663,plus,3
2341664,minus,1
2341681,minus,5
2341684,minus,4
2341693,minus,3
2341706,plus,2
2341716,plus,9
2341734,minus,3
2341763,minus,9
2341781,minus,17
2341786,minus,3
2341787,plus,4
2341792,minus,4
2341795,minus,2
2341798,plus,3
2341801,minus,33
2341806,minus,14
2341811,minus,30
2341848,plus,2
2341852,minus,5
2341861,plus,4
2341862,minus,9
2341869,minus,7
2341882,plus,47
2341883,plus,195
2341893,plus,69
2341914,minus,15
2341945,plus,16
2341950,plus,2
2341963,plus,3
2341968,plus,50
2341970,minus,20
2341976,minus,1095
2341980,plus,9
2341983,minus,113
2341984,minus,5
2341986,plus,25
2341987,plus,11
2341988,minus,21
2341994,minus,481
2342007,minus,31
2342027,plus,2
2342028,plus,3
2342034,minus,74
2342042,minus,1
2342048,minus,14
2342063,plus,1
2342070,minus,1
2342070,plus,2
2342086,plus,5
2342087,minus,1
2342087,plus,19
2342095,minus,1
2342096,plus,30
2342106,minus,8
2342117,plus,2
2342125,plus,13
2342132,plus,14
2342137,plus,1
2342140,minus,13
2342143,plus,14
2342145,minus,15
2342154,minus,8
2342156,plus,6
2342165,plus,2
2342170,plus,8
2342177,plus,4
2342185,minus,50
2342230,minus,80
2342268,plus,27
2342275,minus,13
2342276,minus,43
2342281,minus,4
2342283,plus,8
2342291,minus,18
2342302,plus,2
2342308,minus,1
2342311,minus,65
2342313,minus,50
2342313,plus,1
2342321,minus,28
2342327,minus,32
2342337,minus,6
2342353,plus,1
2342359,minus,1
2342361,minus,8
2342397,minus,1
2342495,minus,15
2342529,plus,2
2342555,minus,1
2342559,minus,22
2342574,minus,10
2342735,minus,3
2342774,plus,14
2342812,plus,115
2342837,plus,12
2342845,minus,3
2342884,plus,6
2342890,minus,3
2342891,plus,71
2342892,plus,31
2342900,minus,5
2342914,plus,49
2342921,plus,46
2342945,plus,4
2342955,plus,2
2342960,plus,145
2342965,plus,28
2342967,plus,28
2342970,plus,32
2343003,plus,21
2343101,plus,1
2343108,plus,10
2343200,minus,1
2343260,plus,3
2343310,minus,31
2343368,minus,31
2343444,minus,26
2343613,plus,7
2343622,minus,5
2343647,plus,1
2343711,plus,1
2343719,minus,3
2343720,plus,9
2343753,plus,56
2343759,minus,1
2343761,plus,208
2343789,plus,21
2343809,plus,164
2343824,plus,57
2343825,minus,3
2343833,plus,9
2343839,plus,218
2343843,plus,147
2343960,plus,16
2343970,plus,2
2344162,minus,5
2344194,minus,31
2344195,minus,42
2344206,minus,17
2344219,minus,71
2344276,minus,14
2344318,minus,87
2344344,plus,10
2344370,minus,173
2344389,minus,54
2344391,minus,188
2344414,plus,8
2344422,minus,5
2344445,minus,99
2344619,plus,4
2344646,plus,1
2344658,plus,1
2344732,minus,128
2344800,minus,10
2344819,minus,28
2344881,plus,7
2344902,minus,10
2344943,plus,2
2344951,minus,64
2344955,plus,1
2345028,minus,1
2345121,plus,1
2345135,minus,11
2345166,minus,87
2345214,minus,77
2345224,minus,125
2345225,minus,19
2345225,plus,2
2345233,minus,16
2346928,plus,13
2346929,plus,1
2346931,minus,6
2346936,minus,16
2346939,minus,3
2346957,plus,16
2346962,plus,1
2346965,minus,47
2346976,minus,31
2349478,plus,3
2349480,plus,6
2349488,minus,2
2349491,minus,3
2349504,plus,9
2349578,minus,3
2349579,minus,3
2349584,minus,3
2349594,minus,2
2349606,minus,1
2349617,minus,3
2349635,plus,2
2349638,minus,3
2349639,plus,2
2349649,plus,54
2349651,plus,129
2349659,minus,19
2349671,plus,4
2349676,plus,10
2349699,plus,42
2349707,minus,1
2349721,plus,68
2349726,plus,17
2349729,minus,1
2349742,minus,9
2349744,plus,26
2349746,plus,74
2349756,plus,5
2349759,plus,4
2349780,plus,3
2349796,plus,31
2349801,plus,1
2349804,minus,5
2349806,plus,9
2349828,plus,13
2349838,plus,27
2349846,minus,6
2349853,plus,61
2349878,plus,14
2349883,plus,2
2349886,minus,3
2349888,plus,6
2349892,plus,1
2349927,plus,1
2349928,plus,3
2349932,plus,7
2349933,plus,38
2349935,minus,6
2349942,plus,4
2349950,minus,3
2349974,plus,5
2349984,plus,1
2349995,plus,4
2349996,minus,4
2349997,plus,1
2350035,plus,1
2350064,plus,2
2350074,plus,49
2350093,plus,25
2350103,plus,49
2350111,minus,2
2350115,plus,20
2350138,plus,106
2350146,minus,3
2350160,plus,32
2350166,plus,68
2350176,plus,4
2350224,plus,11
2350229,plus,2
2350241,plus,1
2350258,plus,8
2350290,plus,8
2350309,plus,3
2350321,plus,7
2350332,minus,1
2350404,plus,5
2350412,minus,1
2350451,plus,16
2350497,plus,1
2350559,minus,3
2350587,plus,4
2350601,minus,2
2350619,minus,7
2350657,plus,3
2350666,minus,145
2350673,plus,4
2350681,minus,241
2350683,plus,7
2350691,minus,356
2350694,minus,28
2350708,plus,27
2350715,minus,11
2350727,minus,266
2350808,minus,2
2350833,minus,10
2350884,minus,13
2350926,minus,2
2350927,minus,2
2350935,minus,27
2351035,plus,11
2351047,plus,35
2351063,minus,1
2351108,minus,6
2351118,minus,2
2351150,minus,10
2351174,minus,11
2351188,plus,5
2351200,plus,5
2351221,plus,21
2351228,plus,1
2351231,minus,37
2351271,plus,1
2351272,plus,3
2351285,plus,12
2351301,plus,4
2351333,plus,8
2351359,plus,2
2351417,plus,4
2351434,plus,2
2351442,minus,41
2351460,plus,3
2351468,minus,65
2351515,plus,1
2351517,plus,1
2351540,plus,1
2351580,minus,2
2351647,minus,1
2351694,plus,2
2351738,plus,1
2351757,minus,1
2351786,plus,2
2351808,plus,20
2351811,minus,1
2351818,plus,24
2351826,minus,1
2351867,minus,9
2351885,minus,7
2351897,minus,5
2351909,minus,3
2351914,minus,88
2351986,minus,5
2351990,plus,1
2351998,minus,7
2352004,plus,6
2352010,minus,5
2352012,minus,31
2352020,minus,2
2352022,plus,3
2352027,plus,1
2352030,minus,5
2352035,minus,1
2352049,minus,5
2352054,minus,5
2352056,plus,4
2352067,plus,4
2352079,plus,1
2352092,minus,25
2352094,minus,105
2352097,minus,85
2352102,minus,6
2352109,minus,40
2352109,plus,4
2352115,plus,14
2352116,plus,78
2352117,plus,3
2352124,minus,142
2352127,plus,9
2352136,minus,72
2352142,plus,14
2352145,minus,38
2352146,minus,25
2352147,plus,45
2352149,minus,41
2352152,minus,1
2352155,plus,32
2352163,plus,11
2352184,plus,3
2352197,minus,171
2352198,minus,24
2352207,minus,83
2352224,plus,6
2352236,minus,21
2352274,plus,1
2352286,plus,4
2352294,minus,621
2352297,minus,726
2352301,minus,30
2352303,minus,494
2352317,minus,491
2352322,minus,275
2352326,minus,19
2352327,minus,12
2352336,minus,722
2352344,minus,7
2352349,minus,2
2352353,plus,8
2352355,minus,23
2352360,minus,14
2352361,minus,3
2352371,plus,3
2352379,minus,2
2352385,minus,23
2352388,plus,1
2352403,minus,3
2352403,plus,37
2352405,plus,39
2352413,minus,5
2352415,plus,67
2352418,plus,19
2352434,minus,7
2352453,plus,1
2352455,plus,1
2352463,minus,1
2352464,minus,1
2352466,plus,83
2352489,plus,10
2352495,plus,13
2352497,minus,17
2352498,plus,6
2352504,minus,1
2352522,plus,24
2352530,minus,71
2352542,plus,1
2352548,plus,2
2352549,plus,6
2352556,minus,9
2352557,minus,32
2352566,plus,41
2352574,minus,61
2352579,plus,30
2352587,minus,12
2352589,minus,16
2352589,plus,8
2352592,plus,4
2352597,minus,11
2352600,minus,56
2352610,plus,33
2352629,minus,113
2352640,plus,3
2352657,minus,243
2352660,plus,3
2352690,minus,525
2352693,minus,18
2352695,minus,11
2352703,minus,267
2352706,plus,1
2352716,plus,3
2352724,minus,731
2352725,minus,38
2352740,minus,170
2352748,minus,32
