Insertion,Orientation,Frequency
2904836,plus,8
2904837,minus,43
2904837,plus,3
2904840,plus,7
2904844,minus,2
2904847,minus,11
2904848,plus,2
2904850,plus,4
2904855,plus,10
2904856,plus,357
2904858,minus,1
2904861,plus,110
2904863,minus,21
2904864,minus,5
2904868,plus,34
2904869,minus,128
2904873,minus,71
2904876,minus,7
2904881,plus,126
2904883,plus,98
2904887,plus,1
2904888,plus,5
2904891,minus,176
2904892,plus,7
2904893,plus,3
2904895,minus,9
2904896,minus,28
2904899,plus,29
2904900,minus,2
2904901,minus,2
2904902,minus,6
2904905,minus,1
2904907,minus,188
2904913,plus,17
2904918,plus,31
2904923,plus,16
2904924,plus,21
2904926,minus,162
2904929,plus,2
2904937,minus,7
2904945,plus,5
2904951,plus,226
2904952,minus,13
2904953,minus,7
2904957,minus,112
2904959,minus,322
2904960,plus,79
2904967,plus,4
2904975,minus,13
2904975,plus,133
2904976,plus,1
2904977,minus,85
2904978,minus,47
2904983,minus,457
2904983,plus,12
2904984,minus,52
2904998,minus,32
2905003,plus,10
2905004,minus,185
2905011,minus,99
2905015,plus,98
2905020,plus,13
2905023,minus,2226
2905038,minus,1
2905080,minus,8
2905081,minus,1
2905085,minus,2
2905086,plus,19
2905088,minus,2
2905089,minus,1
2905092,plus,1
2905094,minus,3
2905095,minus,15
2905096,plus,3
2905105,plus,1
2905110,plus,152
2905115,plus,275
2905118,minus,24
2905123,minus,21
2905125,plus,2
2905129,plus,12
2905137,minus,29
2905145,plus,35
2905146,plus,209
2905153,minus,53
2905154,minus,42
2905157,plus,73
2905160,minus,6
2905164,minus,70
2905167,plus,6
2905177,plus,7
2905179,plus,4
2905191,plus,159
2905195,plus,62
2905199,minus,94
2905203,plus,18
2905205,minus,5
2905218,plus,34
2905223,plus,2
2905228,plus,158
2905236,minus,137
2905247,minus,2
2905261,plus,1
2905262,plus,216
2905266,plus,1
2905270,minus,221
2905274,minus,14
2905275,plus,152
2905276,plus,2
2905280,plus,5
2905283,minus,918
2905284,minus,17
2905286,minus,5
2905290,plus,174
2905297,plus,1
2905298,minus,562
2905298,plus,4
2905301,minus,36
2905303,minus,58
2905306,minus,1
2905307,minus,35
2905311,plus,38
2905323,plus,19
2905324,plus,50
2905328,plus,17
2905330,plus,3
2905331,minus,299
2905336,minus,170
2905337,minus,1
2905338,minus,164
2905373,plus,56
2905386,plus,1
2905389,minus,9
2905393,plus,1
2905394,plus,1257
2905401,minus,1
2905402,minus,1
2905409,plus,91
2905417,minus,41
2905419,plus,506
2905427,minus,228
2905440,plus,29
2905446,minus,42
2905448,minus,99
2905450,plus,1
2905453,minus,112
2905458,minus,1
2905471,plus,1
2905475,minus,31
2905476,plus,1742
2905481,plus,127
2905483,minus,574
2905484,minus,2759
2905487,plus,116
2905489,minus,50
2905492,plus,264
2905493,minus,30
2905495,minus,31
2905499,plus,364
2905500,minus,701
2905502,plus,2
2905509,minus,32
2905512,minus,34
2905514,plus,1
2905515,minus,271
2905519,plus,126
2905527,minus,135
2905529,minus,47
2905529,plus,1931
2905532,minus,347
2905537,minus,379
2905539,plus,137
2905545,plus,20
2905546,plus,436
2905547,minus,992
2905554,minus,1364
2905557,minus,606
2905559,minus,108
2905563,plus,5
2905569,plus,232
2905571,minus,606
2905571,plus,32
2905572,minus,96
2905573,minus,1
2905577,minus,588
2905578,minus,843
2905581,plus,2
2905583,minus,1
2905590,plus,1
2905601,plus,19
2905604,plus,73
2905610,minus,2
2905620,plus,168
2905626,plus,56
2905631,plus,1
2905649,plus,5
2905657,plus,3
2905658,plus,101
2905661,plus,15
2905665,minus,1
2905669,minus,3
2905674,plus,32
2905677,minus,24
2905681,plus,355
2905683,minus,13
2905689,minus,51
2905699,minus,1
2905700,plus,4
2905714,plus,1
2905720,plus,10
2905723,minus,7
2905725,plus,115
2905728,minus,15
2905733,minus,41
2905736,plus,10
2905738,plus,124
2905744,minus,2
2905746,minus,1
2905746,plus,65
2905752,plus,17
2905759,plus,14
2905767,minus,37
2905770,plus,15
2905777,plus,7
2905778,minus,186
2905788,minus,2
2905793,plus,76
2905808,minus,3
2905810,plus,78
2905818,minus,122
2905818,plus,171
2905819,minus,52
2905820,plus,259
2905823,plus,2218
2905825,plus,794
2905826,minus,14
2905828,minus,11
2905828,plus,20
2905829,plus,56
2905831,minus,345
2905834,plus,327
2905836,plus,117
2905837,plus,1
2905841,plus,106
2905844,minus,115
2905845,minus,2
2905845,plus,456
2905847,plus,802
2905852,minus,31
2905852,plus,2416
2905853,plus,19
2905855,minus,19
2905860,minus,537
2905867,minus,27
2905871,plus,24
2905879,minus,267
2905884,minus,215
2905891,plus,4
2905894,minus,33
2905898,plus,17
2905906,minus,246
2905914,plus,71
2905919,plus,315
2905921,plus,4
2905928,plus,266
2905932,plus,50
2905938,plus,1
2905942,plus,1
2905950,plus,4
2905954,plus,12
2905962,plus,29
2905964,plus,49
2905965,plus,58
2905973,minus,6
2905974,plus,1
2905975,plus,7
2905979,plus,64
2905980,plus,1
2905981,plus,84
2905987,minus,24
2905999,plus,21
2906004,plus,26
2906019,plus,19
2906060,plus,8
2906065,plus,23
2906067,plus,24
2906072,plus,233
2906074,plus,131
2906075,plus,36
2906080,minus,4
2906082,minus,1
2906083,plus,54
2906085,plus,67
2906089,plus,271
2906091,plus,45
2906093,minus,1
2906096,plus,10
2906097,minus,5
2906099,plus,107
2906101,plus,301
2906102,plus,81
2906106,plus,2
2906107,minus,1
2906108,plus,1
2906109,minus,2
2906110,plus,1
2906112,plus,3
2906113,plus,2
2906127,plus,2
2906159,plus,2
2906165,plus,18
2906167,plus,1
2906170,plus,15
2906171,plus,4
2906178,minus,14
2906179,plus,3
2906182,plus,1
2906187,minus,2
2906195,minus,12
2906204,plus,36
2906209,plus,3
2906217,minus,4
2906217,plus,3
2906225,plus,1
2906247,minus,218
2906250,plus,20
2906258,minus,2
2906276,minus,1
2906301,plus,1
2906309,minus,1
2906348,minus,17
2906348,plus,1
2906363,plus,111
2906366,plus,366
2906370,plus,448
2906371,plus,5184
2906376,plus,1662
2906379,plus,574
2906381,plus,155
2906387,plus,66209
2906389,plus,25
2906395,minus,415
2906399,plus,86
2906401,plus,824
2906402,plus,2295
2906403,plus,1
2906410,plus,459
2906411,plus,9
2906412,plus,60353
2906414,plus,1145
2906415,plus,6951
2906420,minus,41
2906421,plus,1891
2906422,plus,8378
2906423,minus,7
2906427,plus,1880
2906429,plus,8902
2906430,minus,51
2906430,plus,23
2906434,plus,1
2906437,minus,1
2906439,plus,228
2906444,plus,411
2906446,plus,2855
2906454,minus,10
2906464,plus,101
2906470,plus,2
2906473,plus,4626
2906478,plus,1789
2906483,plus,87
2906488,minus,5
2906491,plus,1
2906494,plus,79
2906495,plus,371
2906496,plus,1348
2906501,plus,2912
2906505,plus,236
2906506,plus,361
2906507,plus,526
2906509,minus,6
2906511,plus,4
2906512,plus,280
2906513,minus,16
2906515,plus,9
2906517,plus,7320
2906525,minus,19
2906527,plus,412
2906544,plus,136
2906550,plus,33
2906555,plus,22
2906556,plus,130
2906561,plus,376
2906562,plus,2695
2906566,plus,99
2906567,plus,88
2906574,plus,2
2906582,plus,364
2906587,plus,70
2906591,minus,1
2906592,plus,226
2906595,minus,1
2906600,minus,1
2906602,plus,1619
2906604,plus,164
2906610,minus,1
2906610,plus,22
2906614,plus,52
2906623,plus,67
2906628,plus,9
2906633,plus,57
2906641,minus,2
2906649,minus,3
2906650,plus,452
2906658,minus,8
2906660,plus,11
2906663,minus,1
2906663,plus,20
2906679,plus,45
2906680,plus,73
2906685,plus,50
2906688,minus,18
2906693,minus,6
2906698,minus,243
2906703,minus,3
2906706,plus,4
2906711,plus,46
2906717,plus,4
2906719,minus,57
2906722,plus,72
2906725,minus,14
2906727,plus,61
2906730,minus,13
2906730,plus,7
2906735,minus,4
2906800,plus,219
2906805,plus,1034
2906808,minus,1
2906808,plus,17
2906813,minus,26
2906813,plus,141
2906815,plus,250
2906818,minus,8
2906818,plus,4
2906820,plus,116
2906821,minus,4
2906823,minus,2
2906824,plus,37
2906825,plus,1408
2906826,minus,2
2906828,minus,14
2906829,plus,1
2906832,plus,29
2906833,minus,75
2906833,plus,26
2906834,plus,3
2906837,minus,39
2906837,plus,892
2906840,minus,5
2906842,minus,15
2906843,plus,422
2906845,minus,6
2906860,plus,567
2906865,plus,208
2906866,plus,1
2906873,minus,208
2906873,plus,504
2906878,plus,192
2906880,minus,11
2906881,minus,55
2906884,plus,272
2906892,minus,220
2906892,plus,2
2906893,minus,64
2906893,plus,17
2906898,plus,1
2906900,minus,2
2906901,minus,59
2906902,plus,28
2906903,plus,174
2906906,minus,58
2906910,minus,17
2906911,minus,385
2906940,plus,71
2906943,minus,1
2906947,plus,2
2906948,minus,4
2906954,minus,15
2906955,minus,1
2906955,plus,17
2906956,plus,85
2906957,plus,59
2906958,plus,146
2906963,plus,31
2906966,minus,54
2906968,plus,10
2906970,minus,4
2906972,plus,178
2906979,plus,65
2906980,minus,263
2906982,plus,40
2906987,minus,1
2906990,minus,13
2906997,plus,87
2907005,minus,2
2907007,plus,782
2907016,plus,65
2907052,plus,42
2907058,plus,1113
2907060,minus,168
2907063,plus,12
2907065,minus,1
2907065,plus,323
2907066,minus,39
2907067,minus,195
2907071,minus,1
2907074,minus,9
2907077,plus,37
2907083,plus,277
2907086,minus,31
2907089,minus,10
2907091,minus,5
2907093,plus,283
2907099,minus,156
2907100,minus,52
2907101,minus,1
2907104,plus,57
2907105,plus,42
2907112,minus,59
2907113,minus,19
2907114,minus,4
2907119,minus,30
2907121,minus,1
2907121,plus,7
2907146,plus,2
2907147,minus,1
2907152,plus,1268
2907153,plus,13566
2907154,plus,1331
2907159,plus,2
2907160,minus,2949
2907161,minus,441
2907163,plus,2180
2907167,minus,78
2907169,minus,22
2907171,minus,309
2907171,plus,4
2907173,plus,1287
2907174,plus,1
2907176,plus,3258
2907178,plus,680
2907180,plus,1
2907181,minus,30
2907181,plus,14328
2907183,plus,30
2907184,minus,390
2907186,plus,56
2907187,plus,542
2907189,minus,7500
2907192,minus,48
2907194,minus,41
2907195,plus,184
2907198,plus,16
2907200,minus,466
2907203,minus,20
2907206,minus,125
2907206,plus,238
2907209,plus,268
2907212,minus,39
2907214,minus,1
2907215,plus,58
2907217,minus,18
2907223,minus,630
2907225,minus,457
2907227,minus,860
2907230,plus,1940
2907231,plus,5836
2907232,plus,439
2907234,plus,1
2907236,plus,3633
2907239,minus,57
2907240,minus,204
2907242,minus,222
2907244,minus,5043
2907245,minus,1
2907255,minus,1654
2907260,minus,157
2907261,minus,1
2907269,plus,17
2907274,plus,37
2907319,minus,1
2907329,plus,46
2907338,minus,307
2907340,minus,1
2907340,plus,704
2907347,minus,1
2907364,plus,500
2907379,plus,72
2907388,plus,402
2907395,plus,42
2907396,plus,398
2907401,plus,170
2907404,minus,1
2907409,plus,13
2907410,plus,153
2907411,plus,24
2907413,plus,42
2907418,minus,1
2907419,plus,2
2907420,plus,118
2907422,plus,165
2907425,plus,260
2907429,plus,36
2907431,plus,19
2907444,plus,2
2907452,plus,312
2907462,plus,34
2907465,plus,285
2907470,minus,21
2907470,plus,3
2907483,minus,13
2907488,plus,9
2907493,plus,399
2907505,plus,2
2907506,plus,171
2907507,plus,21
2907536,plus,2
2907538,plus,46
2907543,plus,48
2907551,plus,4
2907556,plus,11
2907561,plus,1
2907577,plus,2
2907580,plus,2
2907585,plus,32
2907586,plus,5
2907593,minus,14
2907597,plus,5
2907604,minus,2
2907615,plus,2
2907620,plus,77
2907638,plus,8
2907639,plus,6
2907643,plus,1
2907646,minus,3
2907651,plus,3
2907657,plus,1
2907727,plus,44
2907752,plus,3
2907760,minus,1
2907765,plus,125
2907767,minus,1
2907870,plus,35
2907894,plus,3
2907994,minus,6
2908097,minus,15
2908099,plus,229
2908146,plus,1
2908156,plus,15
2908193,plus,3
2908213,minus,3
2908287,plus,1
2908288,plus,23
2908293,plus,1
2908363,plus,2
2908397,plus,1
2908456,plus,1
2908599,plus,27
2908649,minus,1
2909339,plus,1
2909642,plus,2
2909650,minus,11
2909678,minus,17
2909814,minus,128
2909863,minus,4
2910182,minus,3
2910625,plus,7
2910741,plus,1
2911969,minus,1
2912083,minus,12
2912138,minus,61
2912465,minus,1
2912509,minus,63
2912570,minus,4
2912755,minus,7
2912850,plus,5
2912892,minus,1
2912898,minus,38
2912979,minus,12
2913030,plus,1
2913546,plus,40
2914267,minus,14
2914604,plus,1
2914650,minus,229
2914780,plus,29
2914851,plus,27
2914930,minus,1
2915005,minus,7
2915048,plus,2
2915056,minus,70
2915128,minus,47
2915441,plus,5
2915477,plus,1
2915542,minus,1
2915583,minus,5
2915611,minus,19
2915625,minus,13
2915669,minus,98
2915674,plus,47
2915732,plus,11
2915767,plus,176
2915779,plus,1
2915782,minus,2
2915787,minus,25
2915800,minus,13
2915809,plus,1
2915815,plus,75
2915817,minus,435
2915828,plus,3
2915834,plus,4
2915835,plus,154
2915842,minus,39
2915843,minus,461
2915859,minus,51
2915870,plus,779
2915878,minus,886
2915882,plus,2
2915899,minus,101
2915904,minus,1
2915912,plus,1
2915915,plus,14
2915918,plus,4
2915922,plus,3
2915925,plus,16
2915933,minus,16
2915937,plus,46
2915938,minus,12
2915942,minus,16
2915945,minus,29
2915962,plus,4
2915975,plus,22
2915985,plus,1
2915986,plus,6
2915994,minus,103
2916001,minus,1
2916007,minus,1
2916009,minus,1
2916046,minus,1
2916046,plus,293
2916048,plus,28
2916054,minus,219
2916056,minus,30
2916076,minus,1
2916084,minus,1
2916089,minus,1
2916125,plus,21
2916126,plus,11
2916133,minus,13
2916133,plus,318
2916134,minus,37
2916141,minus,10
2916142,plus,185
2916143,plus,339
2916144,plus,24
2916148,plus,5
2916151,minus,72
2916152,minus,1
2916153,plus,6
2916167,minus,2
2916177,minus,9
2916182,minus,1
2916183,minus,3
2916203,plus,5
2916211,minus,107
2916222,minus,133
2916228,plus,1
2916231,plus,14
2916236,minus,36
2916242,minus,53
2916244,plus,2
2916250,minus,7
2916252,minus,64
2916261,plus,13
2916271,plus,24
2916272,minus,305
2916279,minus,77
2916290,plus,5
2916292,plus,1
2916296,minus,79
2916297,plus,1
2916298,minus,445
2916300,minus,587
2916305,minus,51
2916308,minus,4
2916312,minus,4
2916339,minus,28
2916339,plus,5
2916343,plus,1
2916349,minus,2
2916357,plus,27
2916359,minus,438
2916363,minus,13
2916364,minus,1
2916365,minus,123
2916365,plus,52
2916366,minus,189
2916366,plus,12
2916374,minus,4
2916378,plus,15
2916386,minus,12
2916404,plus,55
2916410,plus,5
2916412,minus,47
2916416,plus,106
2916417,plus,2
2916418,minus,75
2916418,plus,100
2916420,plus,1
2916423,minus,165
2916424,minus,787
2916425,minus,66
2916426,minus,3172
2916428,plus,14
2916432,minus,200
2916436,minus,2
2916438,minus,9
2916469,minus,145
2916471,plus,34
2916473,minus,34
2916484,minus,737
2916487,plus,1
2916522,minus,6
2916529,minus,16
2916531,minus,108
2916533,plus,3
2916551,minus,1
2916575,plus,14
2916581,minus,14
2916596,minus,347
2916599,minus,14
2916604,minus,1
2916634,plus,3
2916647,plus,8
2916649,plus,5
2916655,minus,124
2916657,minus,132
2916668,plus,6
2916672,plus,19
2916686,plus,4
2916691,plus,24
2916692,minus,6
2916699,minus,8
2916701,plus,4
2916711,plus,1
2916719,minus,9
2916724,plus,15
2916727,plus,340
2916735,minus,50
2916740,plus,11
2916791,plus,21
2916799,minus,20
2916812,plus,1
2916828,plus,44
2916830,minus,13
2916833,plus,28
2916836,minus,33
2916841,minus,32
2916843,plus,30
2916849,plus,20
2916851,minus,3
2916853,minus,15
2916876,minus,64
2916888,plus,8
2916892,minus,2
2916894,plus,1
2916896,minus,23
2916898,minus,46
2916898,plus,1
2916908,minus,43
2916929,plus,2
2916952,minus,36
2916958,plus,1
2916988,minus,1
2917010,plus,51
2917012,plus,2
2917043,plus,4
2917058,plus,31
2917063,plus,7
2917072,plus,9
2917168,plus,2
2917280,plus,51
2917285,plus,2
2917293,minus,2
2917446,minus,1
2917494,plus,14
2917588,plus,2
2917658,plus,1
2917666,minus,10
2917706,plus,2
2917714,minus,42
2917729,minus,2
2917730,minus,1
2917784,plus,1
2917789,plus,1
2917792,minus,24
2917794,minus,20
2917839,minus,19
2917848,plus,10
2917861,minus,10
2917887,minus,25
2917904,minus,1
2917943,minus,109
2917987,minus,41
2917989,plus,28
2917997,minus,2
2917999,plus,1
2918007,minus,17
2918014,minus,6
2918032,minus,8
2918038,minus,21
2918070,minus,61
2918102,minus,7
2918113,minus,179
2918128,minus,31
2918136,minus,107
2918145,minus,207
2918162,plus,51
2918167,plus,10
2918170,minus,20
2918175,minus,89
2918208,minus,16
2918229,plus,1
2918237,minus,10
2918245,minus,32
2918250,plus,3
2918255,minus,1
2918258,minus,20
2918263,minus,40
2918265,minus,10
2918265,plus,30
2918268,minus,7
2918271,plus,9
2918283,minus,30
2918292,plus,2
2918300,minus,38
2918301,minus,3
2918303,minus,5
2918307,minus,1
2918319,minus,1
2918321,minus,950
2918329,minus,4
2918331,minus,136
2918334,minus,7
2918345,minus,3
2918347,plus,1
2918349,minus,156
2918351,minus,6
2918352,plus,1
2918358,minus,100
2918360,minus,138
2918365,minus,7
2918367,minus,1
2918406,plus,35
2918414,minus,31
2918421,minus,186
2918430,minus,36
2918446,minus,34
2918448,minus,173
2918449,minus,5
2918458,minus,106
2918481,minus,2058
2918491,minus,31
2918506,minus,33
2918515,minus,1
2918517,minus,163
2918525,plus,4
2918526,minus,8
2918531,plus,70
2918533,minus,2677
2918539,minus,444
2918577,plus,11
2918585,minus,38
2918614,minus,12
2918633,plus,124
2918641,minus,26107
2918642,minus,10
2918651,plus,47
2918658,plus,8
2918663,plus,9
2918668,plus,19
2918671,minus,109
2918676,minus,2835
2918678,plus,58
2918686,minus,90
2918692,plus,38
2918713,minus,2
2918713,plus,88
2918718,plus,14
2918719,plus,1
2918721,minus,4
2918726,minus,7
2918727,minus,3
2918744,minus,1
2918756,minus,2
2918769,minus,1
2918774,minus,2
2918786,minus,31
2918787,minus,1
2918791,minus,3
2918792,minus,9
2918796,plus,2
2918803,minus,24
2918804,minus,6
2918809,minus,16
2918810,minus,25
2918810,plus,1
2918825,minus,4
2918857,plus,21
2918865,minus,3
2918870,plus,24
2918878,minus,31
2918896,minus,13
2918924,minus,99
2918927,plus,1
2918932,plus,12
2918935,minus,516
2918936,minus,1
2918939,plus,2
2918940,minus,2
2918945,minus,23
2918947,minus,181
2918976,minus,90
2918981,minus,2
2918988,minus,5
2918991,plus,22
2918992,plus,23
2918996,plus,1
2918998,minus,15
2918999,minus,68
2919000,minus,916
2919002,plus,7
2919004,minus,397
2919006,minus,34
2919010,minus,26
2919012,minus,62
2919017,minus,1
2919031,minus,8
2919037,plus,3
2919044,minus,11
2919045,minus,609
2919050,plus,3
2919058,minus,104
2919072,minus,87
2919074,plus,163
2919077,minus,36
2919082,minus,364
2919084,plus,30
2919086,plus,319
2919089,minus,1
2919090,minus,59
2919092,minus,90
2919094,minus,67
2919105,minus,330
2919109,minus,23
2919109,plus,1
2919110,minus,59
2919112,minus,23
2919119,minus,3
2919119,plus,21
2919124,plus,40
2919127,minus,149
2919129,plus,477
2919131,plus,933
2919134,minus,3
2919137,minus,136
2919139,minus,1018
2919145,minus,74
2919154,minus,27
2919155,minus,27
2919158,plus,5
2919159,minus,3
2919185,minus,85
2919188,plus,5
2919196,minus,1434
2919206,plus,8
2919211,plus,11
2919215,plus,1
2919219,minus,276
2919223,minus,96
2919225,plus,6
2919226,minus,3814
2919229,minus,486
2919231,minus,161
2919242,minus,2
2919252,minus,205
2919253,minus,11
2919260,minus,851
2919266,minus,2
2919266,plus,1
2919269,minus,92
2919274,minus,369
2919285,plus,1
2919288,plus,1
2919296,minus,69
2919315,minus,2210
2919334,minus,1313
2919341,minus,178
2919344,plus,18
2919349,plus,100
2919352,minus,191
2919352,plus,131
2919354,plus,293
2919357,minus,274
2919359,plus,178
2919362,minus,945
2919367,minus,1
2919368,plus,215
2919372,plus,4
2919373,plus,15
2919380,plus,52
2919382,plus,17
2919387,plus,1
2919388,plus,47
2919397,plus,503
2919405,minus,3
2919407,plus,3605
2919409,plus,1
2919415,minus,18
2919417,minus,2
2919418,plus,1
2919420,plus,1937
2919425,minus,3
2919425,plus,108
2919428,minus,17
2919435,plus,1294
2919445,plus,85
2919451,minus,19
2919462,plus,26
2919463,plus,177
2919471,minus,25
2919486,plus,5
2919488,minus,16
2919491,plus,7
2919492,plus,61
2919494,minus,68
2919497,plus,239
2919498,minus,9
2919498,plus,65
2919500,minus,11
2919503,plus,47
2919505,minus,24
2919511,minus,7
2919517,minus,256
2919530,plus,1
2919532,plus,47
2919533,minus,10
2919534,minus,31
2919537,plus,25
2919540,minus,158
2919541,minus,71
2919545,minus,864
2919546,plus,1
2919554,minus,34
2919568,plus,7
2919576,minus,30
2919581,minus,4
2919587,plus,19
2919592,plus,4
2919597,plus,86
2919600,minus,488
2919605,minus,454
2919606,minus,5
2919607,minus,56
2919611,minus,25
2919612,minus,124
2919614,plus,34
2919617,minus,115
2919620,plus,55
2919628,minus,347
2919634,plus,3
2919636,plus,2
2919641,minus,291
2919654,minus,2
2919658,minus,48
2919669,minus,3
2919669,plus,2
2919677,minus,1604
2919697,plus,22
2919699,minus,64
2919703,minus,69
2919705,plus,18
2919706,plus,20
2919712,plus,1
2919713,minus,2274
2919714,minus,38
2919720,minus,169
2919725,minus,597
2919729,minus,14
2919730,plus,3
2919741,minus,1
2919750,plus,1251
2919763,minus,25
2919775,plus,536
2919777,minus,80
2919778,minus,395
2919780,plus,6
2919783,minus,70
2919785,minus,1
2919786,plus,415
2919788,plus,3
2919794,minus,3595
2919794,plus,133
2919795,minus,92
2919796,minus,277
2919796,plus,9
2919798,plus,106
2919799,plus,42
2919802,minus,410
2919804,minus,484
2919804,plus,7
2919806,minus,1299
2919807,minus,1
2919809,plus,181
2919812,minus,38
2919815,plus,6
2919817,minus,2388
2919817,plus,107
2919822,minus,58
2919824,minus,2275
2919827,minus,8616
2919828,minus,1
2919834,plus,1
2919836,plus,8
2919842,minus,467
2919844,minus,3275
2919845,minus,5
2919845,plus,1
2919849,minus,1
2919850,minus,438
2919852,plus,622
2919853,minus,530
2919853,plus,72
2919858,plus,124
2919860,minus,6399
2919861,minus,45
2919865,plus,3
2919866,minus,1979
2919866,plus,174
2919871,plus,12
2919873,minus,4024
2919874,minus,2035
2919875,plus,1
2919878,minus,18869
2919879,minus,2
2919880,plus,20
2919882,plus,219
2919883,minus,224
2919884,minus,1300
2919888,minus,23
2919889,minus,2
2919890,minus,4
2919892,plus,6
2919893,plus,14
2919909,plus,166
2919914,plus,21
2919916,plus,19
2919917,minus,234
2919923,plus,71
2919924,minus,11
2919928,plus,101
2919931,minus,17
2919933,plus,1
2919936,minus,127
2919969,minus,84
2919974,minus,32
2919981,plus,21
2919986,plus,142
2919989,minus,1241
2919990,plus,26
2919994,minus,1384
2919996,plus,8
2919998,minus,3
2920000,plus,1
2920001,plus,3
2920004,minus,5
2920005,plus,1
2920013,minus,112
2920015,minus,22
2920026,plus,2
2920038,plus,3
2920043,plus,24
2920049,minus,11
2920051,minus,183
2920056,minus,95
2920061,minus,22
2920064,minus,5
2920068,plus,11
2920069,plus,23
2920070,minus,2
2920076,minus,17
2920077,minus,1147
2920081,minus,15
2920082,plus,1
2920092,minus,7
2920100,plus,21
2920105,plus,3
2920108,minus,234
2920108,plus,6
2920114,minus,6
2920115,minus,29
2920116,minus,8
2920129,minus,75
2920133,minus,15
2920134,minus,58
2920138,plus,9
2920140,plus,2
2920144,minus,4
2920146,minus,66
2920148,minus,590
2920151,minus,17
2920157,plus,8
2920158,plus,3
2920165,minus,768
2920166,minus,66
2920167,minus,357
2920175,minus,8
2920185,plus,1
2920192,plus,5
2920193,minus,60
2920196,plus,2
2920198,minus,43
2920199,minus,45
2920200,minus,88
2920201,plus,2
2920204,minus,755
2920209,minus,718
2920209,plus,2
2920214,minus,182
2920216,minus,490
2920218,minus,45
2920223,minus,48
2920224,minus,11
2920232,minus,43
2920240,minus,49
2920243,minus,69
2920245,minus,145
2920254,minus,30
2920284,plus,49
2920285,plus,134
2920287,minus,192
2920290,plus,204
2920292,minus,5457
2920292,plus,43
2920293,minus,1488
2920297,plus,92
2920298,minus,361
2920299,minus,31
2920299,plus,5
2920300,minus,337
2920304,plus,93
2920305,minus,45
2920310,minus,65
2920310,plus,6
2920311,minus,2
2920311,plus,575
2920312,minus,4131
2920313,minus,1
2920316,plus,65
2920317,minus,159
2920318,minus,621
2920319,minus,13787
2920321,plus,38
2920324,minus,2015
2920326,plus,173
2920329,minus,940
2920331,plus,79
2920334,minus,2392
2920339,minus,282
2920340,plus,12
2920341,plus,77
2920348,minus,2
2920349,minus,1
2920358,plus,8
2920360,plus,6
2920369,minus,4
2920371,plus,26
2920374,plus,14
2920376,plus,77
2920382,minus,39
2920384,minus,462
2920388,minus,3
2920393,plus,1
2920399,plus,38
2920401,minus,25
2920401,plus,10
2920403,plus,216
2920404,plus,152
2920407,minus,11
2920408,plus,331
2920411,minus,21
2920412,minus,22
2920415,plus,24
2920422,plus,267
2920425,minus,6
2920426,plus,673
2920427,plus,4
2920432,minus,24
2920452,plus,598
2920455,plus,535
2920460,minus,107
2920463,minus,74
2920465,plus,9
2920484,plus,34
2920490,plus,748
2920492,plus,51
2920498,plus,25
2920508,minus,77
2920520,plus,240
2920522,plus,17
2920526,plus,2
2920533,minus,3
2920533,plus,330
2920534,minus,13
2920534,plus,5108
2920535,plus,1212
2920536,plus,757
2920539,plus,71
2920540,plus,183
2920541,minus,532
2920542,minus,931
2920543,minus,233
2920547,minus,400
2920548,minus,322
2920552,plus,98
2920554,minus,104
2920558,plus,8
2920559,plus,396
2920567,minus,54
2920568,plus,14
2920577,minus,54
2920598,plus,63
2920603,plus,6
2920606,plus,27
2920607,minus,61
2920611,minus,13
2920612,plus,107
2920620,minus,25
2920622,plus,35
2920627,plus,14
2920629,plus,71
2920630,minus,1
2920636,plus,54
2920641,plus,252
2920643,minus,8
2920645,plus,15
2920646,plus,166
2920649,minus,44
2920651,plus,5
2920654,minus,89
2920656,plus,166
2920657,minus,38
2920657,plus,4
2920660,minus,36
2920664,minus,13
2920666,plus,514
2920668,minus,11
2920668,plus,21
2920669,minus,18
2920671,plus,6
2920672,plus,318
2920674,minus,2
2920676,minus,4
2920676,plus,68
2920679,minus,18
2920679,plus,6
2920680,minus,69
2920680,plus,11
2920682,minus,1
2920684,minus,20
2920684,plus,15
2920687,minus,4
2920692,minus,58
2920692,plus,434
2920699,plus,141
2920703,plus,3
2920704,plus,2
2920712,minus,22
2920717,minus,1
2920718,plus,127
2920731,plus,21
2920735,plus,9
2920742,plus,168
2920743,plus,1
2920750,minus,29
2920753,plus,24
2920755,minus,1
2920758,plus,111
2920765,minus,2
2920765,plus,1
2920766,plus,15
2920769,minus,23
2920780,minus,113
2920785,plus,89
2920786,plus,38
2920787,minus,2
2920787,plus,14
2920788,plus,428
2920793,minus,19
2920794,minus,200
2920795,minus,71
2920796,minus,24
2920807,plus,97
2920826,plus,224
2920828,plus,133
2920841,plus,219
2920847,plus,2
2920849,minus,50
2920855,minus,52
2920855,plus,132
2920860,plus,422
2920863,minus,16
2920863,plus,344
2920865,minus,8
2920865,plus,4687
2920866,plus,419
2920868,minus,1
2920869,plus,1
2920870,plus,5068
2920873,minus,21
2920876,plus,2501
2920877,plus,140
2920878,minus,15
2920882,plus,595
2920884,plus,326
2920888,plus,606
2920898,plus,1181
2920901,plus,1
2920902,plus,155
2920903,plus,17831
2920907,plus,608
2920909,minus,3
2920911,minus,37
2920912,plus,3
2920913,plus,2858
2920914,plus,770
