Insertion,Orientation,Frequency
2417866,plus,2
2417876,minus,2
2417877,plus,15
2417936,plus,22
2417946,minus,4
2417956,minus,26
2417958,plus,8
2417966,minus,1
2418051,plus,25
2418127,plus,28
2418198,plus,22
2418261,minus,1
2418290,plus,837
2418302,plus,39
2418332,plus,27
2418376,plus,4
2418393,plus,34
2418469,plus,34
2418532,plus,26
2418534,plus,11
2418646,plus,3
2418767,plus,21
2418815,plus,1
2419254,plus,1
2419440,plus,1
2419504,plus,7
2419525,plus,3
2419563,minus,1
2419647,minus,1
2419719,minus,3
2419806,plus,17
2419842,minus,1
2419891,plus,62
2419917,plus,1
2419952,plus,5
2419953,plus,4
2419979,minus,5
2420097,plus,10
2420139,plus,36
2420188,minus,13
2420204,minus,4
2420265,minus,11
2420500,plus,1
2423319,plus,237
2423399,plus,10
2423911,minus,13
2424062,plus,183
2424278,minus,2
2424367,plus,4
2424377,minus,8
2424472,minus,11
2424607,minus,9
2425447,plus,1
2426478,minus,7
2426721,minus,3
2426780,minus,6
2427462,plus,60
2428591,plus,58
2429659,minus,15
2430066,plus,12
2430103,minus,84
2430110,minus,223
2431272,plus,1
2431783,plus,10
2432246,plus,2
2432862,plus,1
2433118,plus,6
2433420,plus,19
2433962,minus,12
2434930,plus,3
2436124,plus,1
2436286,plus,14
2436618,plus,2
2436806,plus,10
2437023,plus,217
2437796,minus,5
2438261,minus,1
2438650,plus,220
2438715,minus,10
2438742,plus,3
2439870,minus,63
2439904,plus,5
2439995,plus,41
2440003,minus,30
2440385,minus,448
2440411,plus,126
2440728,plus,10
2440762,plus,9
2440816,plus,2
2441296,minus,2
2441356,plus,1
2441473,minus,9
2441561,plus,2
2442172,minus,7
2442460,plus,38
2442889,minus,1
2443389,plus,1
2443445,plus,1
2443763,plus,8
2444342,plus,62
2444501,minus,13
2444705,minus,17
2445053,plus,1
2445240,plus,3
2445326,minus,3
2445400,minus,113
2445435,plus,2
2445570,plus,324
2445578,minus,639
2445596,plus,1
2445648,minus,126
2445649,minus,2
2445997,plus,1
2446005,minus,1
2446785,plus,1
2446929,minus,123
2447185,plus,23
2447565,minus,2
2447740,minus,4
2447801,minus,18
2448005,minus,9
2448392,minus,6
2449539,minus,1
2449978,plus,1
2450028,minus,65
2450225,minus,14
2450229,minus,6
2450307,minus,2
2450642,minus,1
2451412,plus,1
2451467,plus,3
2451900,minus,95
2452490,plus,1
2452902,plus,5
2453661,minus,6
2453710,minus,190
2453764,plus,6
2453774,minus,79
2454149,plus,6
2454677,minus,2
2454859,plus,5
2455942,plus,1
2457685,plus,1
2458037,minus,3
2459645,minus,2
2459758,plus,38
2460216,plus,5
2460349,minus,1
2460401,minus,4
2460547,minus,2
2460617,minus,77
2460622,minus,37
2460635,minus,11
2460645,minus,3
2460678,minus,71
2460719,minus,1
2460727,minus,2
2460734,minus,25
2460763,minus,100
2460773,minus,68
2460781,minus,1
2460782,minus,51
2460792,minus,42
2460797,plus,205
2460798,minus,2
2460833,plus,6
2460841,minus,12
2460869,plus,7
2460877,minus,25
2460878,minus,5
2460950,plus,354
2460955,plus,1
2460981,minus,4
2460983,plus,13
2460984,minus,6
2461030,plus,1
2461031,plus,1014
2461055,plus,8
2461076,plus,75
2461112,minus,8
2461120,minus,17
2461121,plus,1
2461122,plus,132
2461130,minus,12
2461142,plus,1
2461183,minus,3
2461186,plus,1
2461188,plus,10
2461199,plus,45
2461207,minus,5
2461297,minus,180
2461312,plus,3
2461332,plus,14
2461340,minus,3
2461367,plus,26
2461440,plus,1
2461505,plus,5
2461541,plus,2
2461666,minus,30
2464439,plus,3
2465295,minus,30
2465326,plus,1
2466863,minus,120
2467551,plus,4
2469399,minus,3
2469650,plus,2
2469763,minus,1
2469876,minus,14
2469946,minus,72
2470149,minus,2
2470228,minus,1
2470530,minus,1
2470701,minus,50
2470703,minus,59
2470769,plus,1
2470876,minus,1
2471030,plus,3
2471036,plus,23
2471715,minus,4
2471853,minus,26
2471913,minus,546
2472227,minus,3
2472233,minus,73
2472480,plus,237
2472520,plus,8
2472528,minus,1
2472803,plus,2
2472926,minus,6
2472934,plus,1
2473212,minus,3
2473583,plus,7
2473774,plus,387
2473946,minus,1
2473992,plus,130
2474058,plus,80
2474162,minus,132
2474246,plus,19
2474303,plus,30
2474317,plus,10
2474331,plus,6
2474370,minus,27
2474420,minus,6
2474468,minus,35
2474481,plus,64
2474563,plus,552
2474569,plus,93
2474647,plus,536
2474712,plus,271
2474741,plus,231
2475276,plus,1
2475303,plus,44
2475371,minus,3
2475496,plus,6
2475647,plus,28
2475650,minus,46
2476457,minus,2
2476760,minus,7
2476971,minus,1
2477059,minus,1
2477231,plus,2
2477487,plus,1
2477508,minus,4
2477533,minus,8
2477596,plus,3
2477743,plus,7
2477778,minus,1
2477836,plus,3
2477844,minus,38
2477864,plus,9
2477912,plus,10
2478257,plus,6
2478362,plus,29
2478368,plus,161
2478668,plus,5
2479500,minus,37
2480504,minus,56
2480666,minus,38
2480761,plus,72
2480805,plus,33
2480823,plus,37
2480855,plus,42
2481067,minus,7
2481210,plus,7
2481479,plus,279
2481490,plus,1
2481564,plus,1
2481588,plus,91
2481631,minus,128
2481663,minus,4
2481668,minus,26
2481788,minus,100
2481860,plus,4
2481878,minus,4
2481924,minus,38
2481936,minus,3
2481987,minus,18
2482082,plus,10
2482103,plus,9
2482121,minus,1
2482152,plus,22
2482359,minus,2
2482500,plus,1
2482527,minus,4
2482671,plus,2
2482769,plus,1
2482815,plus,4
2482929,plus,1
2483033,plus,186
2483092,plus,20
2483117,minus,27
2483359,plus,4
2483762,minus,3
2484588,minus,376
2484589,minus,28
2484705,plus,1
2484723,minus,38
2484815,minus,8
2485758,plus,10
2485909,minus,17
2486138,minus,9
2486570,plus,403
2486841,plus,1
2487572,plus,17
2487836,plus,23
2488132,plus,64
2488164,plus,35
2488354,plus,3
2488495,plus,20
2488503,minus,33
2489070,minus,34
2489074,plus,116
2489091,plus,2
2489153,minus,865
2489308,minus,49
2490016,plus,52
2490024,minus,4
2490111,minus,57
2490126,minus,2
2490141,minus,75
2490233,minus,52
2490280,plus,1
2490303,minus,5
2490872,plus,21
2490873,plus,5
2490891,plus,29
2491166,plus,283
2491171,plus,3
2491338,minus,50
2491747,plus,2
2491817,plus,420
2491851,minus,3
2491981,plus,14
2492029,plus,5
2492086,plus,23
2492094,minus,2
2492145,plus,884
2492511,minus,2
2492544,plus,68
2492814,minus,11
2492866,plus,2
2493034,minus,15
2493101,plus,2
2493210,plus,40
2493290,plus,110
2493719,plus,15
2494176,plus,76
2494206,plus,9
2494346,plus,31
2494434,plus,8
2494523,plus,2
2494865,plus,11
2495523,plus,2
2495975,plus,41
2495984,plus,308
2496019,plus,6
2496020,plus,17
2496246,plus,52
2496294,plus,1
2497454,minus,6
2497477,minus,16
2497553,minus,84
2497563,minus,1
2498351,plus,10
2498794,minus,44
2498811,minus,35
2499026,plus,7
2499348,plus,2
2499361,minus,14
2499366,minus,2
2499631,minus,73
2499673,plus,47
2499792,minus,2
2500185,plus,10
2500443,plus,1
2500493,minus,1
2500534,plus,39
2500547,plus,190
2500623,minus,16
2500659,minus,67
2501590,minus,2
2501645,minus,1
2501683,minus,15
2503889,minus,1
2504013,plus,25
2504463,minus,33
2504567,minus,4
2504923,plus,10
2505160,plus,2
2505603,minus,311
2506013,plus,1
2506169,minus,1
2506489,minus,16
2506499,minus,129
2507232,plus,13
2507268,plus,10
2507312,plus,275
2507326,plus,377
2507368,plus,287
2507416,plus,32
2507421,plus,10
2507443,minus,3
2507557,plus,28
2508068,minus,2
2508131,plus,1
2508185,minus,2
2508274,plus,18
2508289,minus,7
2508415,minus,18
2508416,minus,1
2508489,minus,96
2508541,minus,9
2508555,minus,1
2508600,minus,14
2508625,plus,26
2508693,plus,3
2508718,minus,48
2508759,minus,2
2508906,plus,1
2508965,minus,2
2509020,minus,8
2509072,plus,6
2509154,minus,5
2509175,plus,6
2509185,plus,26
2509195,plus,596
2509223,plus,52
2509234,plus,227
2509259,plus,227
2509411,plus,1
2509422,plus,5
2509480,plus,3
2509595,plus,10
2509755,plus,5
2509830,plus,1
2509843,minus,32
2509916,plus,2
2509924,minus,16
2510037,plus,3
2510796,plus,63
2511092,plus,7
2512603,plus,31
2513051,plus,257
2513719,minus,3
2515126,minus,12
2515431,minus,1
2516541,minus,76
2516732,plus,12
2516940,plus,4
2517189,plus,1
2517878,plus,2
2518096,minus,3
2520536,minus,3
2520740,minus,50
2520938,plus,11
2520955,plus,1
2521019,minus,1
2521191,minus,8
2521215,plus,48
2521249,plus,1
2521257,minus,5
2521521,minus,1
2521565,plus,3
2521710,plus,1
2521770,plus,71
2521862,plus,1
2521998,plus,14
2522335,minus,18
2522395,minus,128
2522577,minus,47
2522587,minus,20
2522591,minus,114
2522624,minus,98
2522666,minus,1
2522688,minus,258
2522870,plus,2
2523099,minus,1
2523112,plus,30
2523177,plus,2
2523416,plus,15
2523424,minus,2
2523507,plus,51
2523515,minus,22
2523519,minus,1
2523601,minus,29
2523606,minus,42
2523662,plus,2
2523665,minus,31
2523670,minus,140
2523680,minus,1
2523793,minus,169
2523797,minus,59
2523882,plus,4
2523890,minus,11
2523933,minus,2
2523940,plus,3
2523992,minus,1
2524064,minus,35
2524072,minus,26
2524074,plus,2
2524079,plus,1
2524097,minus,148
2524116,minus,1
2524132,plus,13
2524135,plus,88
2524142,minus,65
2524153,plus,1
2524238,plus,61
2524256,plus,1
2524302,plus,1
2524308,plus,3
2524316,plus,9
2524317,plus,4
2524325,plus,15
2524342,plus,20
2524352,plus,1
2524428,plus,4
2524429,plus,12
2524580,plus,47
2524669,minus,25
2524671,plus,7
2524789,minus,17
2524794,minus,31
2524811,minus,11
2524822,minus,7
2524824,minus,17
2524834,minus,66
2524863,plus,6
2524871,minus,8
2524874,plus,18
2524879,plus,76
2524882,minus,44
2524892,minus,4
2524915,minus,5
2524935,minus,55
2525013,plus,12
2525036,plus,1
2525057,plus,6
2525081,minus,2
2525108,plus,5
2525163,plus,3
2525185,plus,2
2525193,minus,2
2525196,plus,5
2525222,plus,1
2525235,minus,20
2525266,minus,1
2525284,plus,236
2525290,plus,1816
2525291,plus,92
2525310,plus,62
2525311,plus,18
2525313,minus,6
2525318,minus,97
2525327,minus,36
2525329,plus,12
2525337,minus,3
2525343,plus,359
2525390,plus,13
2525411,minus,43
2525418,plus,1
2525425,plus,146
2525426,minus,27
2525427,minus,1
2525463,minus,11
2525466,plus,2
2525469,minus,17
2525472,plus,59
2525474,minus,1
2525479,plus,3
2525487,minus,11
2525496,plus,1
2525502,minus,19
2525504,minus,43
2525519,minus,8
2525538,minus,10
2525538,plus,1
2525549,plus,13
2525557,minus,5
2525564,minus,1
2525569,minus,1
2525579,plus,27
2525587,minus,1
2525592,minus,113
2525595,plus,21
2525603,plus,8
2525614,plus,42
2525619,plus,25
2525627,minus,1
2525634,plus,47
2525637,minus,1
2525639,plus,247
2525647,minus,684
2525662,minus,5
2525673,plus,13
2525681,minus,73
2525690,minus,1
2525695,plus,2
2525713,minus,1
2525719,minus,112
2525732,plus,59
2525734,minus,55
2525735,minus,2
2525740,minus,111
2525742,plus,31
2525745,minus,29
2525748,minus,10
2525750,minus,283
2525758,minus,2
2525766,minus,7
2525769,plus,54
2525772,minus,1
2525777,minus,25
2525814,minus,215
2525825,minus,1
2525826,plus,123
2525827,minus,26
2525831,plus,143
2525832,minus,4
2525834,plus,11
2525835,plus,3
2525836,plus,78
2525839,minus,1
2525842,minus,5
2525844,minus,42
2525862,plus,31
2525863,plus,41
2525864,plus,2
2525871,minus,18
2525872,minus,9
2525877,minus,6
2525881,minus,6
2525883,minus,108
2525889,minus,4
2525891,plus,190
2525896,plus,5
2525897,plus,72
2525899,minus,14
2525904,minus,30
2525910,minus,3
2525915,plus,4
2525933,minus,81
2525933,plus,25
2525937,plus,7
2525941,minus,2
2525960,plus,15
2525961,plus,150
2525967,minus,11
2525968,minus,110
2525969,minus,4
2525974,minus,403
2525982,plus,1
2525989,minus,19
2525990,minus,2
2525992,minus,195
2525992,plus,1
2525993,plus,1
2525996,minus,91
2526000,minus,99
2526001,minus,67
2526018,plus,4
2526027,minus,1
2526034,minus,7
2526035,plus,27
2526040,plus,25
2526041,minus,88
2526041,plus,25
2526043,minus,110
2526048,minus,25
2526051,plus,87
2526055,plus,2
2526064,minus,107
2526073,minus,53
2526080,minus,2
2526081,plus,1
2526086,plus,2
2526101,minus,1283
2526103,plus,98
2526104,plus,2
2526107,minus,798
2526111,minus,316
2526112,minus,323
2526114,plus,10
2526115,minus,1911
2526120,minus,609
2526120,plus,40
2526122,minus,381
2526123,minus,7
2526131,plus,62
2526133,minus,183
2526139,minus,596
2526164,plus,5
2526172,minus,5493
2526180,minus,102
2526187,plus,18
2526191,minus,59
2526195,minus,94
2526196,minus,74
2526200,minus,664
2526213,plus,9
2526215,minus,137
2526215,plus,1
2526216,minus,759
2526221,minus,196
2526223,minus,1309
2526228,minus,1014
2526231,plus,39
2526239,minus,7140
2526242,plus,9
2526250,minus,15438
2526250,plus,1
2526252,minus,803
2526252,plus,6
2526261,plus,44
2526266,plus,1
2526267,minus,1
2526269,minus,13713
2526271,plus,19
2526274,minus,7
2526279,minus,5180
2526280,minus,2
2526284,minus,1105
2526297,plus,159
2526299,plus,59
2526303,minus,99
2526305,minus,1637
2526310,minus,498
2526315,minus,227
2526320,minus,139
2526331,minus,18
2526333,plus,12
2526334,minus,36
2526344,plus,2
2526352,minus,52
2526357,minus,43
2526387,minus,8
2526387,plus,13
2526394,minus,70
2526395,minus,357
2526401,minus,36
2526407,plus,55
2526411,minus,3
2526412,plus,178
2526414,minus,1
2526421,plus,2014
2526422,plus,215
2526430,minus,257
2526451,plus,580
2526453,plus,6155
2526456,minus,56
2526460,plus,23
2526461,minus,195
2526464,plus,1271
2526466,plus,2603
2526467,minus,45
2526472,minus,559
2526474,minus,11
2526476,plus,1153
2526479,plus,1059
2526482,minus,519
2526483,plus,1401
2526484,minus,55
2526487,minus,47
2526489,minus,236
2526494,plus,30
2526496,minus,29
2526502,minus,51
2526511,minus,3
2526542,minus,23
2526559,plus,15
2526566,minus,1
2526567,minus,192
2526569,plus,362
2526570,plus,7280
2526574,plus,2
2526577,minus,3650
2526578,minus,4971
2526583,minus,413
2526583,plus,1481
2526591,minus,1941
2526596,minus,76
2526598,plus,5
2526604,plus,2385
2526605,plus,686
2526611,minus,267
2526612,minus,18897
2526613,minus,1643
2526613,plus,36
2526614,plus,161
2526615,plus,30
2526618,minus,785
2526621,minus,1037
2526622,minus,1386
2526623,minus,86
2526633,plus,416
2526669,minus,1
2526671,plus,12
2526683,plus,6
2526695,plus,14
2526696,minus,270
2526703,minus,5
2526729,plus,13
2526733,plus,659
2526742,plus,238
2526750,minus,2
2526764,minus,3
2526772,plus,356
2526774,plus,4
2526775,plus,191
2526783,minus,3
2526794,plus,321
2526801,plus,1311
2526809,minus,1
2526815,minus,5
2526825,plus,23
2526830,minus,156
2526832,plus,2
2526833,plus,223
2526856,plus,9
2526864,minus,6
2526864,plus,29
2526869,plus,330
2526872,minus,4
2526875,plus,66
2526896,minus,1
2526902,plus,339
2526907,plus,187
2526908,plus,39
2526910,minus,168
2526917,plus,198
2526919,minus,42
2526925,minus,118
2526927,plus,8
2526938,plus,14
2526944,minus,4
2526946,plus,6
2526956,minus,16
2526957,plus,11
2526965,minus,7
2526970,minus,8
2526974,plus,3
2526980,minus,205
2526981,minus,12
2526997,plus,6
2527013,plus,39
2527021,minus,3
2527023,minus,11
2527041,plus,58
2527051,plus,17
2527082,plus,45
2527085,minus,2
2527090,minus,60
2527106,minus,3
2527129,plus,42
2527135,plus,12
2527152,plus,55
2527155,minus,2
2527168,plus,1
2527237,minus,2
2527252,plus,3
2527260,minus,54
2527267,plus,4
2527270,minus,3
2527274,minus,1
2527275,minus,151
2527289,minus,27
2527293,plus,86
2527294,plus,33
2527301,minus,5
2527306,plus,4
2527317,plus,7
2527321,minus,41
2527342,plus,50
2527343,plus,401
2527350,plus,5
2527351,minus,9
2527351,plus,335
2527353,plus,3
2527358,plus,33
2527359,minus,4
2527361,minus,14
2527366,minus,7
2527371,minus,106
2527373,plus,35
2527377,plus,8
2527380,minus,4
2527381,minus,25
2527387,minus,22
2527388,plus,1
2527389,plus,796
2527395,minus,498
2527405,minus,7
2527416,plus,29
2527418,minus,2
2527430,minus,20
2527432,plus,587
2527440,minus,678
2527447,plus,5
2527460,plus,9
2527468,minus,10
2527483,plus,15
2527486,minus,131
2527488,plus,25
2527491,minus,20
2527503,plus,1
2527508,plus,32
2527510,plus,1
2527514,minus,10
2527521,plus,22
2527523,minus,6
2527529,minus,173
2527535,plus,186
2527543,minus,254
2527543,plus,3
2527544,minus,79
2527552,plus,1
2527559,plus,60
2527560,minus,1032
2527562,minus,18
2527565,plus,24
2527567,minus,939
2527567,plus,218
2527574,minus,1087
2527575,minus,465
2527585,plus,16
2527586,plus,9
2527592,plus,15
2527593,minus,1428
2527594,minus,20
2527596,plus,2
2527599,minus,2
2527599,plus,2
2527601,plus,7
2527604,minus,282
2527606,plus,4
2527609,minus,607
2527610,minus,320
2527610,plus,1263
2527616,minus,33
2527618,minus,54803
2527619,minus,132
2527620,minus,2
2527625,plus,5
2527648,minus,432
2527670,plus,25
2527678,minus,597
2527679,plus,80
2527680,minus,921
2527681,minus,23
2527682,minus,1
2527687,minus,1358
2527688,minus,1
2527694,plus,36
2527697,minus,995
2527701,plus,16
2527702,minus,6922
2527703,minus,56
2527708,minus,5
2527708,plus,6
2527716,minus,3853
2527731,plus,1
2527736,minus,4018
2527736,plus,2
2527739,minus,5
2527744,minus,3915
2527745,minus,28
2527745,plus,2
2527749,minus,95
2527751,minus,5491
2527753,minus,1208
2527754,minus,3786
2527755,minus,7
2527755,plus,4
2527756,plus,94
2527763,minus,3534
2527764,minus,1008
2527797,plus,48
2527799,plus,2
2527802,minus,2760
2527804,plus,22
2527805,plus,12
2527807,minus,392
2527812,minus,6
2527813,minus,8985
2527814,minus,5
2527818,minus,1015
2527818,plus,57
2527819,minus,2901
2527820,minus,1
2527824,plus,32
2527826,minus,29100
2527827,minus,2
2527831,minus,1
2527832,minus,12904
2527833,minus,5
2527834,minus,665
2527835,minus,523
2527837,plus,1
2527840,minus,38
2527845,minus,590
2527865,minus,5
2527888,plus,1
2527890,minus,2
2527897,minus,34
2527917,minus,8
2527922,minus,20
2527929,plus,13
2527931,plus,28
2527937,minus,12
2527939,minus,3
2527943,plus,42
2527944,plus,29
2527957,plus,622
2527965,minus,10
2527968,plus,166
2527971,minus,2
2527976,minus,10
2527979,plus,1
2527999,minus,6
2528007,minus,2
2528012,minus,30
2528020,plus,10
2528022,plus,132
2528023,minus,3
2528031,minus,6
2528036,minus,3
2528038,minus,4
2528040,plus,20
2528047,minus,17
2528056,minus,56
2528057,minus,13
2528057,plus,62
2528058,plus,25
2528066,minus,24
2528070,plus,8
2528088,plus,33
2528095,minus,29
2528096,minus,6
2528101,minus,1
2528125,plus,2
2528126,plus,189
2528131,plus,19
2528134,minus,487
2528138,minus,85
2528139,minus,27
2528144,minus,10
2528152,plus,9
2528153,minus,7
2528153,plus,31
2528160,minus,2
2528161,minus,397
2528168,plus,1
2528169,minus,16
2528175,minus,128
2528176,minus,37
2528185,minus,2
2528195,plus,15
2528208,minus,1
2528211,plus,2
2528219,minus,7
2528245,minus,41
2528249,minus,2
2528268,plus,14
2528276,minus,560
2528278,minus,35
2528283,minus,620
2528285,minus,237
2528285,plus,18
2528288,minus,469
2528293,minus,315
2528298,plus,59
2528299,minus,124
2528301,minus,54
2528318,minus,128
2528322,plus,13
2528324,minus,3
2528334,plus,2
2528337,minus,1
2528342,minus,41
2528351,plus,93
2528359,minus,74
2528364,plus,42
2528365,minus,7
2528367,minus,60
2528372,minus,1
2528374,plus,2
2528382,minus,22
2528384,minus,10
2528389,minus,15
2528395,plus,3
2528401,minus,1
2528405,plus,70
2528409,minus,652
2528435,plus,1
2528448,minus,470
2528449,minus,576
2528459,minus,190
2528460,minus,799
2528469,plus,6
2528475,minus,10
2528479,plus,1
2528487,minus,18
2528492,minus,17
2528493,minus,29
2528495,plus,139
2528497,minus,1
2528500,plus,34
2528502,minus,34
2528503,minus,10
2528504,minus,17
2528508,minus,4
2528518,minus,14
2528556,minus,1
2528563,minus,3
2528577,minus,39
2528581,minus,4
2528586,minus,19
2528593,minus,2
2528593,plus,10
2528596,minus,41
2528601,minus,35
2528602,plus,25
2528603,plus,7
2528611,minus,9
2528624,plus,2
2528632,minus,95
2528637,minus,84
2528643,minus,8
2528645,minus,396
2528659,minus,1
2528661,plus,48
2528664,minus,2352
2528669,minus,633
2528683,plus,2
2528716,minus,146
2528719,plus,23
2528725,plus,28
2528727,minus,730
2528728,minus,1
2528751,plus,5
2528752,minus,314
2528759,minus,163
2528761,minus,41
2528774,minus,536
2528778,minus,246
2528786,minus,126
2528788,minus,1
2528791,minus,38
2528794,plus,29
2528802,minus,597
2528804,minus,262
2528807,minus,390
2528809,plus,279
2528812,minus,2
2528817,minus,5215
2528820,plus,20
2528828,minus,5750
2528828,plus,20
2528830,plus,2
2528836,minus,50
2528840,plus,366
2528849,minus,131
2528854,minus,14
2528864,plus,1
2528872,minus,2618
2528873,minus,1
2528879,plus,256
2528881,plus,99
2528884,minus,9623
2528889,minus,99
2528898,plus,15
2528903,plus,1
2528923,plus,45
2528928,plus,27
2528933,plus,13
2528936,minus,95
2528941,minus,412
2528965,plus,109
2528973,minus,18
2528987,plus,1
2529010,plus,64
2529019,plus,68
2529027,minus,1412
2529028,minus,174
2529029,plus,2
2529037,minus,175
2529043,minus,769
2529045,minus,39
2529056,plus,34
2529057,plus,423
2529065,minus,95
2529070,plus,153
2529077,minus,31
2529078,minus,877
2529079,plus,46
2529081,plus,172
2529087,minus,92
2529089,minus,27
2529093,plus,504
2529098,plus,487
2529099,minus,259
2529101,minus,857
2529110,plus,44
2529120,plus,11
2529122,minus,13
2529127,minus,197
2529142,plus,739
2529149,plus,101
2529150,minus,256
2529157,minus,527
2529159,plus,291
2529161,plus,1627
2529167,minus,2
2529169,minus,5816
2529171,plus,4
2529176,plus,11
2529179,minus,514
2529194,plus,1227
2529195,minus,804
2529202,minus,1679
2529203,minus,1
2529203,plus,297
2529204,minus,53
2529208,plus,508
2529211,minus,83
2529213,plus,53
2529216,minus,958
2529220,plus,684
2529228,minus,8991
2529228,plus,109
2529230,minus,1947
2529230,plus,256
2529245,plus,12
2529253,minus,10
2529261,plus,11
2529262,plus,18
2529269,minus,1
2529271,plus,280
2529272,plus,930
2529279,minus,18
2529280,minus,283
2529302,plus,4642
2529304,plus,174
2529307,plus,689
2529309,minus,7
2529309,plus,40
2529310,minus,882
2529315,minus,37
2529317,minus,82
2529322,plus,524
2529324,plus,4
2529331,minus,3
2529331,plus,71
2529335,minus,2
2529337,plus,903
2529339,minus,131
2529342,plus,815
2529345,minus,72
2529347,plus,548
2529350,minus,1382
2529355,minus,1161
2529359,plus,198
2529363,minus,8
2529367,minus,1766
2529377,plus,1322
2529379,plus,225
2529380,minus,3
2529385,minus,4
2529387,minus,165
2529392,minus,128
2529394,plus,287
2529402,plus,190
2529406,plus,62
2529410,minus,720
2529414,minus,462
2529430,plus,200
2529438,plus,5
2529439,minus,1
2529446,plus,26
2529453,plus,55
2529456,minus,995
2529461,minus,3
2529468,plus,145
2529473,plus,39
2529476,minus,2358
2529484,plus,26
2529492,minus,46
2529493,plus,2
2529503,plus,3
2529521,minus,166
2529521,plus,17
2529548,plus,67
2529551,minus,52
2529570,plus,4
2529571,plus,35
2529575,plus,1
2529578,minus,2
2529582,plus,28
2529583,minus,85
2529589,minus,79
2529592,minus,15
2529607,minus,3741
2529609,plus,25
2529614,plus,19
2529615,plus,4
2529616,plus,38
2529617,minus,1160
2529622,minus,17
2529622,plus,11
2529624,minus,13
2529626,minus,1384
2529629,plus,1
2529630,minus,297
2529635,plus,1
2529643,minus,71
2529648,minus,4
2529650,plus,32
2529655,plus,1
2529658,minus,176
2529660,plus,3
2529664,plus,41
2529668,minus,23
2529673,minus,65
2529674,plus,5
2529679,plus,175
2529680,plus,10
2529682,minus,41
2529687,minus,1381
2529697,plus,1
2529698,minus,171
2529705,minus,65
2529713,plus,88
2529730,plus,5
2529738,minus,19
2529745,plus,5
2529758,minus,10
2529763,plus,3
2529774,plus,15
2529777,plus,18
2529796,plus,63
2529801,plus,35
2529809,minus,66
2529829,plus,35
2529854,plus,2605
2529859,plus,3722
2529862,minus,5
2529866,plus,8756
2529867,minus,21
2529867,plus,1961
2529873,plus,1
2529874,minus,233
2529876,plus,1
2529877,plus,19485
2529880,minus,1
2529882,plus,4292
2529884,plus,100
2529885,minus,256
2529890,minus,111
2529892,minus,7
2529892,plus,503
2529897,plus,40
2529901,plus,336
2529906,plus,87
2529911,plus,1
2529916,plus,3229
2529919,minus,29
2529921,plus,470
2529922,minus,1
2529924,minus,100
2529929,minus,107
2529930,plus,1422
2529937,plus,55
2529938,minus,7
2529940,plus,176
2529945,plus,27
2529946,plus,1
2529955,plus,1108
2529956,plus,1
2529963,minus,16
2529973,plus,205
2529984,plus,200
2529985,plus,19
2529990,plus,369
2529992,minus,86
2529994,minus,50
2529994,plus,66
2529995,plus,747
2529998,minus,17
2529999,plus,105
2530002,minus,74
2530006,minus,193
2530007,minus,12
2530017,plus,114
2530025,plus,92
2530026,plus,42
2530028,minus,117
2530075,plus,137
2530078,plus,357
2530079,minus,68
2530083,minus,11
2530084,minus,2
2530090,plus,2474
2530091,plus,656
2530097,plus,425
2530098,plus,267
2530110,plus,5
2530113,minus,40
2530125,plus,50
2530133,minus,180
2530135,minus,55
2530135,plus,97
2530136,plus,24
2530140,plus,20
2530141,plus,15
2530142,plus,660
2530144,minus,6
2530151,plus,113
2530152,plus,2374
2530160,minus,33
2530167,plus,150
2530175,minus,19
2530177,plus,1309
2530179,plus,1932
2530185,minus,151
2530187,minus,22
2530190,minus,2
2530191,minus,3
2530201,plus,1
2530209,plus,7
2530214,plus,5
2530217,minus,52
2530222,minus,18
2530226,plus,102
2530232,minus,3
2530236,plus,1
2530240,plus,47
2530245,plus,2
2530252,plus,20
2530254,plus,59
2530257,plus,16
2530258,plus,59
2530260,plus,64
2530265,minus,9
2530265,plus,24
2530266,minus,3
2530269,plus,1
2530273,minus,1
2530277,plus,91
2530279,minus,50
2530292,plus,126
2530297,plus,83
2530300,minus,331
2530301,minus,20
2530302,plus,60
2530305,minus,127
2530310,minus,20
2530312,minus,2
2530317,minus,13
2530321,plus,83
2530325,minus,21
2530330,minus,5
2530334,plus,36
2530335,plus,1
2530361,plus,15
2530364,minus,27
2530369,minus,10
2530371,plus,164
2530379,minus,436
2530383,minus,53
2530391,plus,3
2530399,minus,4
2530401,minus,5
2530403,plus,2
2530405,minus,80
2530411,minus,21
2530426,plus,22
2530429,plus,347
2530437,minus,35
2530444,plus,1
2530460,plus,7035
2530461,plus,227
2530466,plus,685
2530474,minus,21
2530488,minus,5
2530493,plus,3377
2530499,plus,2
2530500,minus,25
2530501,minus,2529
2530503,plus,528
2530505,plus,14
2530507,minus,8
2530511,minus,84
2530512,plus,263
2530513,minus,3
2530514,plus,1053
2530520,minus,1
2530522,minus,25
2530524,plus,161
2530532,minus,460
2530533,plus,1791
2530534,plus,2084
2530539,plus,574
2530541,minus,19
2530541,plus,1
2530542,minus,181
2530544,plus,4981
2530547,minus,169
2530549,plus,1820
2530552,minus,1260
2530557,minus,1182
2530558,plus,910
2530559,minus,2
2530559,plus,1571
2530565,plus,606
2530566,minus,1173
2530566,plus,3631
2530567,minus,2381
2530570,plus,2509
2530573,minus,69
2530574,minus,240
2530578,minus,3
2530580,plus,2186
2530588,minus,223
