Insertion,Orientation,Frequency
2388054,plus,452
2388061,minus,91
2388061,plus,3
2388062,minus,46
2388063,minus,1
2388065,plus,51
2388066,plus,6
2388067,minus,47
2388069,minus,168
2388072,minus,111
2388073,minus,87
2388074,minus,1390
2388076,plus,102
2388079,minus,44
2388084,minus,1463
2388090,minus,109
2388106,plus,3
2388113,minus,69
2388116,plus,454
2388121,minus,34
2388121,plus,109
2388123,minus,115
2388124,minus,7997
2388129,minus,1120
2388129,plus,6
2388130,minus,1
2388131,minus,4
2388132,minus,2
2388133,minus,247
2388134,plus,166
2388137,minus,2478
2388138,minus,1
2388139,plus,8
2388141,plus,2
2388142,minus,12617
2388144,plus,1
2388147,minus,8752
2388148,plus,378
2388149,minus,1
2388149,plus,26
2388150,minus,20
2388152,minus,43
2388153,plus,337
2388156,minus,2159
2388157,minus,400
2388158,plus,173
2388160,plus,382
2388161,minus,1088
2388166,minus,1333
2388168,minus,1582
2388172,minus,130
2388173,plus,118
2388176,minus,5
2388178,minus,53
2388180,plus,315
2388181,minus,766
2388186,minus,16
2388188,minus,124
2388188,plus,1
2388189,plus,39
2388193,minus,152
2388196,plus,1
2388197,minus,174
2388202,plus,825
2388204,minus,12
2388204,plus,19
2388210,minus,9811
2388212,minus,1444
2388215,plus,345
2388222,minus,35
2388223,minus,8304
2388224,minus,5
2388225,minus,1
2388225,plus,111
2388230,plus,7
2388231,minus,53
2388233,minus,767
2388234,minus,1
2388234,plus,955
2388238,minus,202
2388240,plus,10
2388242,minus,2350
2388243,minus,17
2388248,minus,2253
2388250,minus,105
2388253,minus,55
2388255,plus,3
2388258,minus,13
2388259,minus,220
2388260,plus,12
2388261,plus,43
2388265,minus,138
2388269,plus,1
2388270,plus,490
2388271,minus,153
2388271,plus,580
2388275,plus,38
2388277,plus,5
2388279,minus,179
2388281,plus,719
2388282,plus,198
2388283,minus,2129
2388284,plus,234
2388287,minus,5
2388289,minus,2438
2388290,minus,3170
2388292,minus,8
2388293,plus,11
2388301,minus,3
2388304,plus,2
2388308,plus,81
2388316,minus,24
2388317,minus,6
2388318,minus,1
2388322,plus,4
2388329,minus,5
2388336,minus,5
2388337,plus,22
2388338,minus,2
2388345,minus,116
2388357,minus,2
2388358,minus,27
2388362,minus,48
2388365,plus,5
2388369,minus,1
2388373,minus,47
2388373,plus,20
2388374,minus,7
2388376,plus,3
2388377,minus,15
2388377,plus,2
2388383,minus,3
2388385,minus,35
2388396,minus,40
2388398,plus,74
2388401,plus,8
2388405,minus,2
2388418,plus,44
2388426,minus,2
2388429,plus,13
2388431,plus,158
2388434,minus,3
2388436,minus,2
2388436,plus,3
2388439,minus,105
2388450,plus,1
2388455,plus,26
2388456,plus,60
2388457,plus,133
2388463,minus,199
2388464,minus,148
2388465,minus,205
2388466,plus,20
2388469,plus,48
2388475,minus,34
2388477,minus,340
2388478,plus,66
2388479,plus,171
2388480,plus,99
2388481,plus,31
2388482,minus,11
2388483,plus,10
2388484,minus,9
2388486,minus,9
2388486,plus,1
2388487,minus,2317
2388488,minus,60
2388489,minus,13
2388490,plus,27
2388491,plus,100
2388492,plus,2
2388493,minus,2
2388494,minus,215
2388495,plus,202
2388496,plus,46
2388498,minus,414
2388499,minus,33
2388500,plus,1
2388501,plus,126
2388503,minus,634
2388504,minus,2
2388505,minus,54
2388505,plus,3
2388506,plus,4
2388507,plus,68
2388508,minus,1
2388509,minus,144
2388513,minus,56
2388514,minus,73
2388515,minus,160
2388515,plus,9
2388520,minus,77
2388520,plus,2
2388522,plus,194
2388523,minus,1260
2388523,plus,5
2388525,plus,30
2388528,minus,103
2388529,plus,34
2388530,minus,105
2388533,minus,18
2388534,plus,15
2388537,minus,283
2388539,plus,937
2388542,minus,166
2388544,plus,7
2388547,minus,3082
2388552,minus,183
2388556,minus,10
2388557,minus,64
2388559,minus,5
2388566,plus,20
2388569,minus,74
2388574,minus,48
2388580,plus,3
2388588,minus,36
2388588,plus,48
2388590,plus,307
2388593,plus,14
2388596,minus,1157
2388598,minus,7549
2388599,minus,79
2388600,minus,186
2388603,minus,38
2388608,plus,1
2388610,minus,41
2388613,plus,12
2388614,minus,240
2388615,minus,80
2388616,minus,690
2388617,minus,219
2388621,minus,29
2388627,minus,42
2388636,minus,30
2388637,minus,1
2388639,plus,73
2388645,plus,1
2388647,minus,10401
2388647,plus,11
2388648,minus,1
2388651,plus,7
2388652,minus,256
2388652,plus,15
2388653,minus,50
2388655,minus,175
2388657,minus,24
2388659,minus,6455
2388660,minus,441
2388660,plus,2
2388661,minus,1
2388662,plus,1
2388663,minus,96
2388665,plus,451
2388668,minus,183
2388673,minus,265
2388673,plus,572
2388674,plus,325
2388675,plus,1083
2388680,minus,283
2388681,minus,1029
2388682,minus,4178
2388683,minus,6777
2388684,minus,8
2388686,plus,1
2388687,plus,13
2388692,minus,28
2388694,minus,255
2388694,plus,6
2388696,plus,34
2388697,minus,34
2388698,minus,1
2388702,minus,2261
2388704,minus,2174
2388705,minus,1
2388708,plus,238
2388709,minus,277
2388712,minus,7
2388716,minus,29568
2388728,minus,46
2388734,plus,7
2388742,minus,46
2388742,plus,372
2388750,minus,10087
2388751,minus,1
2388752,plus,5094
2388753,plus,6
2388754,plus,13
2388759,plus,26
2388760,minus,2591
2388762,minus,568
2388762,plus,24
2388769,minus,168
2388770,minus,17
2388776,plus,28
2388777,minus,11
2388777,plus,10
2388780,plus,1265
2388782,minus,24
2388782,plus,19
2388784,minus,52
2388785,minus,7
2388790,minus,510
2388790,plus,627
2388793,plus,10
2388795,minus,12
2388795,plus,1
2388796,plus,1698
2388797,plus,357
2388801,plus,16
2388803,plus,183
2388804,minus,3732
2388804,plus,844
2388806,minus,60
2388811,plus,22
2388814,plus,18
2388818,plus,6
2388819,plus,438
2388822,minus,71
2388823,plus,4
2388825,minus,6
2388825,plus,597
2388827,minus,63
2388828,plus,342
2388832,minus,84
2388832,plus,1590
2388833,minus,84
2388833,plus,4
2388836,minus,51
2388840,minus,251
2388841,minus,952
2388842,plus,19
2388844,plus,72
2388847,minus,1750
2388847,plus,48
2388850,minus,21
2388852,minus,120
2388853,minus,1
2388854,plus,961
2388857,minus,17
2388862,minus,849
2388862,plus,364
2388863,minus,9
2388865,plus,144
2388867,minus,60
2388867,plus,186
2388872,minus,437
2388872,plus,3
2388873,minus,29
2388875,minus,189
2388877,minus,65
2388887,plus,57
2388889,plus,44
2388892,plus,27
2388895,minus,22
2388897,minus,6
2388910,minus,255
2388913,plus,61
2388925,plus,7
2388939,plus,1
2388940,plus,17
2388947,minus,458
2388949,plus,80
2388956,plus,6
2388957,minus,689
2388958,minus,35
2388959,minus,91
2388963,plus,316
2388964,minus,3
2388968,plus,3
2388970,minus,298
2388971,minus,275
2388971,plus,32
2388973,plus,964
2388978,plus,188
2388981,minus,13232
2388982,plus,40
2388985,plus,9
2388987,plus,11
2388990,minus,4040
2388992,plus,472
2388994,minus,510
2388995,minus,1538
2388998,minus,68
2389000,minus,18337
2389001,minus,2
2389006,plus,1
2389007,plus,6694
2389015,minus,58567
2389016,minus,6
2389017,plus,2
2389020,minus,2352
2389022,plus,15
2389025,minus,22
2389026,minus,456
2389031,plus,72
2389038,minus,351
2389039,minus,584
2389042,plus,151
2389046,minus,274
2389049,plus,29
2389050,minus,252
2389057,minus,18537
2389058,minus,3
2389064,plus,26
2389070,plus,174
2389071,minus,306
2389076,plus,2
2389077,plus,103
2389078,minus,4811
2389081,plus,137
2389082,plus,48
2389085,minus,2
2389086,plus,22
2389091,plus,2447
2389094,minus,12
2389094,plus,8
2389099,minus,340
2389100,minus,2
2389102,minus,5
2389103,plus,17
2389107,plus,220
2389113,plus,7
2389116,plus,1
2389121,minus,111
2389127,plus,44
2389128,plus,1545
2389131,minus,7
2389132,plus,45
2389133,plus,1268
2389134,minus,20
2389136,minus,562
2389137,plus,5
2389138,plus,27
2389140,minus,26
2389142,minus,7
2389145,minus,46
2389146,minus,1
2389148,plus,3
2389149,plus,20
2389155,plus,307
2389157,minus,7
2389163,minus,286
2389166,plus,16
2389167,plus,2
2389170,plus,1
2389172,plus,100
2389175,minus,4
2389179,minus,48
2389180,minus,597
2389180,plus,27
2389182,plus,7
2389184,minus,1
2389191,plus,1
2389193,plus,195
2389194,minus,168
2389197,plus,7
2389198,plus,1
2389201,minus,6
2389201,plus,93
2389203,plus,53
2389206,minus,1
2389209,minus,25
2389210,plus,733
2389211,minus,333
2389211,plus,51
2389212,minus,4
2389218,minus,904
2389219,minus,54
2389228,minus,108
2389235,plus,56
2389240,plus,95
2389241,minus,7
2389247,plus,19
2389248,minus,47
2389250,plus,13
2389253,minus,3
2389254,plus,40
2389255,minus,20
2389256,plus,56
2389262,minus,71
2389263,plus,1
2389264,plus,15
2389271,minus,34
2389279,plus,9
2389287,minus,2
2389288,minus,47
2389289,plus,14
2389297,minus,23
2389299,minus,5
2389302,plus,4
2389309,minus,15
2389310,plus,19
2389311,plus,2
2389315,plus,89
2389317,plus,3
2389323,minus,56
2389327,plus,23
2389330,minus,5
2389335,minus,96
2389337,plus,6
2389338,plus,4
2389342,plus,1
2389344,minus,2
2389345,minus,45
2389349,plus,11
2389350,minus,1
2389352,minus,9
2389353,plus,126
2389366,minus,1
2389371,plus,2
2389376,plus,3
2389381,plus,1
2389389,minus,9
2389397,minus,28
2389403,minus,1
2389405,plus,18
2389407,plus,1
2389411,minus,1
2389413,minus,22
2389416,plus,9
2389418,minus,14
2389421,plus,190
2389424,minus,8
2389426,plus,5
2389429,minus,34
2389431,plus,12
2389434,minus,13
2389436,plus,5
2389437,minus,38
2389439,minus,97
2389444,minus,576
2389454,minus,2
2389454,plus,1
2389455,plus,1
2389462,minus,41
2389463,minus,3
2389470,minus,1
2389477,plus,1
2389480,minus,3
2389485,minus,3
2389486,minus,8
2389486,plus,20
2389489,minus,146
2389490,plus,15
2389494,minus,563
2389498,minus,41
2389512,plus,1
2389517,minus,7
2389520,minus,26
2389521,plus,1
2389531,minus,148
2389550,plus,3
2389558,minus,7
2389560,plus,13
2389568,minus,1182
2389569,minus,67
2389573,plus,1
2389591,plus,1
2389592,plus,1
2389596,minus,1
2389599,minus,24
2389600,minus,6
2389604,minus,87
2389617,plus,4
2389627,minus,1
2389634,plus,1
2389653,minus,28
2389658,plus,3
2389663,plus,10
2389671,minus,7
2389680,plus,1
2389688,minus,1
2389696,minus,112
2389696,plus,27
2389704,minus,133
2389718,minus,22
2389720,minus,73
2389731,minus,5
2389733,minus,6
2389734,minus,1
2389738,plus,1
2389754,minus,30
2389758,minus,462
2389767,plus,11
2389769,minus,1
2389775,minus,74
2389785,minus,51
2389789,minus,258
2389799,plus,1
2389802,minus,20
2389802,plus,1
2389804,minus,29
2389807,minus,294
2389809,minus,1
2389810,minus,42
2389817,minus,1
2389820,minus,407
2389820,plus,34
2389828,minus,122
2389835,minus,183
2389837,minus,225
2389839,minus,44
2389844,minus,48
2389848,minus,47
2389853,minus,1
2389854,plus,2
2389855,plus,1
2389858,minus,4555
2389859,minus,1
2389862,minus,1860
2389863,minus,1
2389867,minus,1
2389872,minus,5
2389877,plus,8
2389885,minus,48
2389890,minus,3
2389891,minus,7
2389896,minus,2
2389897,minus,1
2389898,minus,1
2389903,minus,18
2389905,plus,2
2389907,plus,2
2389908,minus,11
2389913,minus,8
2389920,minus,3
2389921,minus,4
2389925,minus,1
2389939,minus,1
2389940,minus,1
2389972,plus,16
2389980,minus,5
2389996,minus,1
2390022,minus,6
2390024,minus,67
2390024,plus,2
2390027,minus,77
2390030,minus,1
2390032,minus,53
2390035,minus,392
2390041,minus,6
2390043,plus,146
2390051,minus,24
2390051,plus,12
2390058,minus,16
2390062,minus,39
2390066,minus,3
2390070,minus,8
2390070,plus,7
2390078,minus,14
2390093,minus,1
2390095,minus,1
2390101,minus,27
2390112,minus,21
2390124,plus,3
2390157,plus,19
2390160,minus,1
2390165,minus,58
2390167,plus,4
2390176,plus,10
2390179,minus,5
2390181,plus,2
2390183,plus,9
2390184,minus,58
2390189,minus,19
2390189,plus,18
2390191,minus,116
2390196,minus,7
2390197,minus,493
2390215,minus,21
2390219,minus,176
2390226,minus,186
2390228,plus,15
2390229,plus,1
2390234,plus,2
2390235,plus,16
2390236,minus,1257
2390237,minus,193
2390242,minus,121
2390243,minus,8
2390244,minus,1517
2390266,minus,5
2390273,plus,11
2390278,plus,1
2390281,minus,127
2390283,plus,5
2390286,minus,174
2390291,minus,564
2390296,minus,52
2390301,minus,4
2390307,plus,3
2390308,minus,16
2390315,minus,61
2390320,minus,4
2390327,minus,29
2390327,plus,6
2390335,minus,30
2390344,minus,40
2390349,plus,1
2390354,plus,13
2390357,minus,43
2390359,plus,7
2390367,minus,21
2390369,minus,6
2390374,plus,27
2390382,minus,169
2390385,plus,3
2390393,minus,2
2390487,plus,36
2390503,plus,1
2390515,plus,45
2390523,minus,3
2390525,plus,62
2390543,minus,1
2390552,plus,1
2390570,plus,1
2390578,minus,56
2390587,minus,1
2390603,minus,1
2390624,plus,10
2390664,minus,3
2390664,plus,3
2390685,minus,1
2390719,plus,782
2390724,plus,88
2390732,plus,1
2390742,plus,3
2390781,plus,159
2390783,plus,39
2390784,plus,54
2390791,plus,4
2390794,minus,10
2390799,minus,95
2390817,minus,6
2390818,minus,47
2390819,minus,19
2390850,minus,1
2390851,plus,11
2390894,plus,6
2390925,plus,13
2390926,plus,9
2390933,minus,5
2390935,plus,35
2390962,minus,99
2390981,plus,4
2390984,minus,7
2391004,plus,1
2391097,minus,1
2391097,plus,5
2391099,plus,9
2391102,plus,2
2391105,minus,1
2391113,minus,2
2391135,minus,1
2391173,plus,7
2391182,plus,6
2391188,minus,21
2391224,minus,1
2391257,minus,1
2391297,minus,5
2391299,plus,1
2391304,plus,8
2391309,plus,2
2391312,minus,5
2391316,plus,1
2391317,minus,26
2391323,plus,6
2391331,minus,71
2391338,plus,155
2391345,minus,2
2391346,minus,282
2391370,plus,45
2391381,plus,1
2391386,plus,97
2391391,minus,5
2391391,plus,6
2391393,plus,419
2391401,minus,40
2391408,plus,25
2391411,minus,146
2391411,plus,9
2391412,minus,3
2391419,minus,4
2391419,plus,23
2391427,plus,103
2391428,plus,14
2391444,plus,103
2391452,minus,5
2391457,plus,117
2391472,minus,20
2391492,plus,11
2391497,plus,214
2391505,minus,90
2391513,plus,3
2391524,minus,1
2391527,plus,17
2391530,plus,5
2391532,plus,19
2391539,plus,39
2391546,plus,17
2391547,minus,2
2391551,plus,10
2391557,plus,1
2391564,plus,76
2391579,minus,77
2391579,plus,12
2391586,plus,3
2391592,plus,3
2391610,plus,3
2391618,plus,8
2391626,plus,8
2391629,minus,73
2391640,plus,277
2391643,plus,8
2391648,minus,22
2391661,plus,4
2391663,plus,1
2391672,plus,2
2391674,plus,2
2391676,minus,1
2391679,plus,82
2391682,minus,12
2391693,minus,6
2391695,plus,76
2391700,plus,12
2391726,minus,1
2391728,minus,12
2391761,plus,55
2391763,minus,1
2391770,plus,99
2391773,minus,5
2391780,plus,278
2391783,minus,8
2391786,plus,477
2391788,minus,9
2391793,minus,3
2391794,minus,4
2391795,plus,667
2391808,minus,6
2391812,plus,28
2391813,minus,197
2391820,minus,13
2391845,plus,1899
2391853,minus,129
2391855,minus,15
2391855,plus,6
2391863,minus,21
2391866,plus,39
2391871,plus,62
2391877,plus,365
2391882,plus,123
2391890,minus,2
2391898,minus,14
2391902,minus,2
2391910,minus,1
2391912,plus,531
2391914,plus,4
2391915,minus,183
2391916,minus,1
2391920,minus,214
2391922,minus,66
2391933,plus,32
2391940,plus,2
2391941,minus,1
2391942,minus,74
2391962,plus,262
2391968,plus,177
2391975,plus,129
2391976,minus,24
2391981,minus,81
2391982,minus,1
2391987,plus,213
2391995,minus,38
2392014,plus,95
2392017,minus,254
2392017,plus,1222
2392021,minus,293
2392022,minus,47
2392022,plus,56
2392024,minus,4
2392025,minus,416
2392030,minus,24
2392035,minus,21
2392038,plus,60
2392046,plus,102
2392054,minus,48
2392054,plus,2
2392057,minus,436
2392062,minus,74
2392085,plus,16
2392091,plus,8
2392093,minus,47
2392097,minus,204
2392101,minus,962
2392103,minus,8
2392109,plus,1
2392111,plus,349
2392116,plus,32
2392119,minus,1457
2392121,plus,22
2392122,plus,20
2392129,minus,343
2392136,plus,20
2392141,plus,40
2392145,plus,2
2392177,plus,8
2392178,plus,6
2392181,minus,12
2392183,plus,20
2392190,plus,6
2392191,plus,28
2392196,plus,33
2392211,minus,1
2392220,minus,1
2392229,plus,42
2392233,plus,2
2392237,minus,4
2392256,plus,69
2392262,minus,4
2392272,plus,36
2392274,plus,84
2392282,minus,20
2392289,plus,377
2392291,minus,1
2392297,minus,2
2392310,plus,25
2392318,minus,29
2393476,plus,2
2393592,minus,4
2393621,minus,3
2394001,minus,13
2394521,minus,40
2394596,minus,4
2394646,minus,26
2394721,minus,9
2394787,minus,32
2394910,minus,1
2395048,minus,6
2395237,minus,39
2395267,minus,367
2395308,minus,3
2395348,minus,2
2395408,minus,1
2395483,minus,37
2395513,minus,1
2395564,minus,9
2395569,minus,1
2395591,minus,20
2395651,minus,3
2395681,minus,40
2395684,minus,11
2395702,minus,1
2395784,minus,17
2395785,minus,2
2395785,plus,317
2395787,plus,127
2395793,minus,2445
2395795,minus,59
2395796,minus,1
2395798,plus,114
2395806,minus,823
2395825,minus,9
2395831,plus,204
2395839,minus,25
2395839,plus,23
2395846,minus,123
2395848,minus,1
2395863,plus,60
2395897,minus,648
2395907,plus,20
2395909,plus,7
2395910,plus,1
2395913,minus,86
2395914,plus,19
2395918,plus,7
2395932,minus,5
2395945,plus,1
2396009,minus,19
2396050,minus,16
2396157,minus,21
2396186,minus,2403
2396201,minus,206
2396210,minus,107
2396233,minus,4432
2396235,minus,1399
2396244,plus,1
2396251,plus,11
2396253,plus,3
2396254,plus,998
2396273,plus,218
2396281,minus,1
2396296,plus,58
2396334,minus,1
2396334,plus,1
2396733,minus,3
2396760,minus,4
2396766,plus,31
2396771,plus,1
2396774,minus,8
2398266,plus,2
2398289,minus,11
2398301,plus,65
2398304,minus,4
2398306,plus,9
2398309,minus,1317
2398314,minus,221
2398315,minus,1
2398316,plus,19
2398319,minus,2
2398324,minus,13
2398331,plus,22
2398339,minus,10
2398343,plus,6
2398351,minus,19
2398356,plus,2
2398357,plus,2
2398417,minus,1
2398421,plus,44
2398424,minus,1
2398428,minus,1
2398428,plus,1
2398439,minus,1
2398444,plus,1
2398460,plus,1
2398465,plus,2
2398473,minus,1
2398474,plus,17
2398482,minus,29
2398483,plus,4
2398485,plus,55
2398486,plus,2
2398487,minus,1
2398491,plus,2
2398492,minus,15
2398493,minus,1
2398493,plus,51
2398498,plus,148
2398499,minus,1
2398501,minus,1
2398506,minus,12
2398511,minus,50
2398511,plus,9
2398518,minus,2
2398518,plus,1
2398520,plus,1
2398526,plus,4
2398532,plus,7
2398535,plus,1
2398540,minus,25
2398540,plus,44
2398543,minus,8
2398545,plus,132
2398548,minus,71
2398550,plus,22
2398553,minus,98
2398556,plus,2
2398559,plus,7
2398566,plus,1
2398574,minus,1
2398574,plus,6
2398580,plus,98
2398582,minus,7
2398583,minus,2
2398584,plus,34
2398586,plus,9
2398588,minus,2
2398592,minus,27
2398594,plus,1
2398598,plus,4
2398604,minus,8
2398606,minus,6
2398607,minus,16
2398611,plus,254
2398614,minus,1
2398616,plus,4
2398619,minus,48
2398624,minus,24
2398634,minus,1
2398637,minus,2
2398647,plus,5
2398654,plus,7
2398656,plus,9
2398658,minus,2
2398659,minus,20
2398662,minus,57
2398663,minus,3
2398664,minus,3
2398674,plus,8
2398676,minus,4
2398679,plus,83
2398681,minus,13
2398682,minus,31
2398683,minus,1
2398684,plus,1
2398686,minus,2
2398687,minus,348
2398691,minus,4
2398695,minus,11
2398697,minus,1
2398702,minus,1
2398713,plus,9
2398718,plus,12
2398721,minus,113
2398723,plus,51
2398726,minus,48
2398731,minus,529
2398735,plus,41
2398743,minus,59
2398744,minus,22
2398811,minus,20
2398815,plus,1
2398817,minus,18
2398823,minus,19
2398824,minus,30
2398851,plus,1
2398857,minus,31
2398859,minus,9
2398865,plus,208
2398873,minus,473
2398883,minus,1
2398886,minus,301
2398893,minus,3
2398902,plus,7
2398905,minus,30
2398910,minus,11
2398913,minus,7
2398916,minus,3
2398917,minus,16
2398921,minus,162
2398927,minus,191
2398927,plus,6
2398942,minus,11
2398945,minus,6
2398947,minus,83
2398950,minus,127
2398951,minus,1
2398952,minus,67
2398955,minus,2
2398966,minus,25
2398978,minus,20
2398985,minus,341
2398995,minus,14
2398999,minus,6
2399006,plus,1
2399008,minus,4
2399008,plus,2
2399013,minus,5
2399015,minus,53
2399015,plus,31
2399016,minus,310
2399017,minus,14
2399023,minus,53
2399031,plus,422
2399032,minus,7
2399036,plus,229
2399037,minus,7
2399039,minus,591
2399041,plus,1
2399044,minus,87
2399045,plus,2
2399049,minus,58
2399051,plus,84
2399058,plus,121
2399059,minus,10
2399059,plus,7
2399064,plus,8
2399066,minus,25
2399067,minus,175
2399070,plus,3
2399071,plus,33
2399072,minus,12
2399078,minus,25
2399079,minus,11
2399080,plus,3
2399084,plus,3
2399089,plus,2
2399104,plus,70
2399105,plus,43
2399112,minus,68
2399113,minus,9
2399114,minus,2
2399127,plus,8
2399138,plus,43
2399139,plus,25
2399142,minus,10
2399159,plus,9
2399167,minus,124
2399170,plus,1
2399173,minus,1
2399178,plus,62
2399186,minus,53
2399196,minus,7
2399217,minus,4
2399224,minus,2
2399235,plus,7
2399236,minus,1
2399244,minus,3
2399248,plus,2
2399249,minus,1
2399249,plus,26
2399257,minus,70
2399263,plus,20
2399264,plus,11
2399271,minus,6
2399285,plus,127
2399291,plus,26
2399293,minus,1
2399300,plus,11
2399313,minus,10
2399323,plus,4
2399331,minus,2
2399342,minus,1
2399344,minus,24
2399349,plus,2
2399357,minus,84
2399368,minus,1
2399369,minus,1
2399382,minus,3
2399391,minus,94
2399402,minus,6
2399403,plus,19
2399413,minus,9
2399415,plus,1
2399423,minus,28
2399452,plus,2
2399462,minus,19
2399479,minus,218
2399481,minus,1
2399486,minus,3
2399489,minus,169
2399491,plus,84
2399508,plus,1
2399516,minus,46
2399517,minus,43
2399532,plus,1
2399534,minus,115
2399569,plus,38
2399577,minus,1
2399596,plus,10
2399613,plus,14
2399615,plus,3
2399621,minus,257
2399621,plus,2
2399639,plus,89
2399655,plus,4
2399656,plus,348
2399663,plus,20
2399664,minus,1
2399673,plus,1
2399682,plus,6
2399683,plus,1
2399715,plus,6
2399716,plus,62
2399721,plus,36
2399742,plus,1
2399750,minus,1
2399753,plus,1
2399760,minus,1
2399777,plus,8
2399799,plus,9
2399802,minus,48
2399820,minus,3
2399821,minus,22
2399839,minus,29
2399841,plus,1431
2399849,minus,43
2399856,minus,14
2399891,plus,3
2399897,plus,2
2399898,minus,2
2399905,minus,251
2399907,plus,3
2399910,minus,712
2399917,minus,164
2399935,minus,1
2399938,plus,59
2399948,plus,100
2399978,plus,99
2399979,plus,7
2400066,plus,77
2400080,plus,23
2400090,plus,13
2400116,plus,47
2400149,plus,12
2400170,plus,48
2400186,plus,5
2400195,plus,13
2400196,plus,2
2400235,minus,15
2400254,minus,3
2400301,minus,98
2400340,plus,28
2400348,minus,91
2400366,plus,3
2400443,plus,4
2400490,plus,13
2400510,minus,12
2400532,plus,15
2400559,plus,1
2400568,minus,1
2400724,plus,5
2400729,plus,11
2400731,plus,1
2400739,minus,21
2400764,plus,1
2400788,plus,2
2400842,plus,1
2400852,plus,97
2400865,minus,5
2400867,plus,21
2400874,minus,10
2400883,minus,1
2400895,minus,4
2400917,minus,13
2400941,plus,2
2400983,minus,229
2400992,minus,65
2401002,minus,3
2401005,plus,1
2401007,minus,1
2401013,minus,4
2401050,plus,2
2401210,minus,2
2401211,minus,1
2401214,plus,739
2401219,plus,33
2401258,plus,21
2401283,plus,1
2401295,plus,27
2401318,plus,21
2401378,plus,3
2401384,minus,2
2401397,plus,21
2401491,minus,30
2401541,minus,18
2401566,plus,14
2401575,plus,6
2401579,minus,3
2401583,minus,5
2401623,plus,1
2401631,minus,7
2401655,plus,4
2401663,minus,18
2401671,minus,2
2401708,minus,10
2401737,plus,2
2401745,minus,25
2401778,minus,311
2401813,minus,13
2401861,minus,2
2401887,plus,11
2401894,minus,2
2401900,minus,3
2402181,plus,1
2402260,plus,40
2402268,minus,61
2402270,plus,4
2402389,minus,19
2402443,minus,1
2402491,minus,24
2402507,minus,169
2402532,minus,329
2402538,plus,1
2402548,plus,12
2402556,minus,5
2402557,plus,2
2402576,minus,25
2402606,minus,23
2402612,plus,4
2402620,minus,194
2402709,minus,1
2402725,plus,31
2402752,plus,8
2402797,plus,79
2402844,minus,11
2402854,minus,3
2402903,plus,3
2402913,plus,1
2402916,minus,13
2402989,minus,1
2402992,plus,6
2403004,plus,6
2403013,minus,1
2403050,minus,8
2403050,plus,7
2403065,plus,1
2403225,minus,1
2403225,plus,1
2403306,plus,3
2403384,plus,2
2403431,minus,23
2403506,minus,1
2403606,plus,1
2403618,plus,4
2403689,plus,69
2403702,plus,2
2403764,minus,1
2403906,plus,1
2403952,plus,36
2403967,plus,18
2403980,minus,58
2403985,minus,18
2404019,plus,1
2404027,minus,82
2404051,minus,6
2404087,minus,2
2404137,plus,2
2404144,plus,27
2404146,minus,28
2404149,plus,2
2404155,plus,4
2404209,minus,5
2404240,minus,11
2404397,plus,13
2404410,minus,32
2404450,plus,1
2404611,minus,1
2404740,minus,4
2404796,minus,4
2404824,plus,5
2404962,plus,4
2404975,plus,20
2404990,plus,263
2405002,plus,1
2405007,plus,187
2405015,minus,1
2405022,plus,4
2405024,plus,23
2405148,minus,25
2405173,plus,47
2405175,plus,18
2405181,minus,62
2405183,minus,25
2405222,plus,4
2405230,minus,10
2405234,plus,10
2405245,plus,11
2405264,plus,1
2405267,minus,496
2405272,minus,7
2405282,minus,9
2405306,plus,7
2405316,plus,8
2405320,plus,20
2405349,plus,28
2405360,plus,105
2405364,plus,10
2405368,plus,12
2405372,minus,1
2405413,minus,1
2405417,plus,42
2405429,plus,93
2405431,plus,5
2405437,minus,21
2405437,plus,34
2405442,minus,3
2405452,minus,2
2405454,minus,1
2405463,minus,7
2405467,plus,11
2405538,plus,1
2405558,plus,3
2405566,minus,2
2405570,plus,4
2405578,minus,8
2405603,minus,1
2405619,minus,1
2405652,minus,4
2405665,minus,164
2405667,minus,1
2405672,plus,1
2405676,plus,5
2405694,minus,18
2405707,plus,16
2405715,minus,12
2405773,plus,40
2405774,plus,102
2405775,minus,3
2405781,minus,5
2405782,minus,1
2405820,plus,1
2405824,minus,62
2405849,minus,24
2405855,plus,2
2405864,plus,1
2405902,plus,2
2405903,plus,3
2405915,plus,8
2405954,plus,2
2405993,plus,15
2406008,plus,131
2406013,plus,1
2406014,plus,603
2406015,minus,7
2406024,plus,13
2406025,plus,90
2406035,plus,2
2406050,plus,1
2406058,plus,8
2406082,plus,49
2406122,plus,2
2406153,plus,71
2406177,plus,135
2406185,minus,286
2406187,plus,3
2406200,plus,5
2406246,minus,2
2406252,plus,137
2406270,plus,1
2406278,minus,4
2406278,plus,80
2406291,plus,16
2406293,plus,29
2406299,minus,8
2406304,minus,2
2406305,plus,33
2406306,minus,1
2406308,minus,2
2406330,plus,30
2406335,plus,5
2406339,minus,6
2406366,plus,147
2406382,minus,33
2406402,plus,26
2406410,minus,6
2406424,plus,315
2406432,minus,97
2406443,plus,16
2406451,minus,54
2406454,plus,26
2406462,minus,535
2406471,plus,6
2406479,minus,18
2406492,minus,88
2406508,plus,16
2406518,plus,17
2406524,plus,3
2406530,plus,134
2406539,minus,1
2406541,minus,31
2406541,plus,17
2406548,plus,11
2406564,minus,1
2406570,plus,104
2406571,plus,335
2406616,plus,297
