Insertion,Orientation,Frequency
2919002,plus,1
2919004,minus,281
2919005,minus,1
2919006,minus,14
2919010,minus,49
2919012,minus,101
2919012,plus,3
2919031,minus,8
2919037,plus,3
2919044,minus,10
2919045,minus,743
2919050,plus,3
2919055,minus,12
2919058,minus,104
2919072,minus,77
2919074,plus,4
2919077,minus,43
2919082,minus,382
2919084,plus,69
2919086,plus,172
2919089,minus,17
2919090,minus,53
2919092,minus,53
2919094,minus,54
2919105,minus,366
2919109,minus,12
2919109,plus,14
2919110,minus,55
2919112,minus,63
2919117,minus,4
2919119,minus,21
2919119,plus,76
2919123,minus,1
2919124,plus,49
2919127,minus,249
2919129,plus,134
2919131,plus,741
2919134,minus,24
2919137,minus,236
2919139,minus,663
2919145,minus,25
2919154,minus,3
2919155,minus,51
2919166,minus,2
2919185,minus,305
2919196,minus,1496
2919206,plus,1
2919211,plus,17
2919215,plus,1
2919219,minus,281
2919221,plus,1
2919223,minus,27
2919225,plus,10
2919226,minus,3460
2919227,minus,1
2919229,minus,452
2919231,minus,294
2919252,minus,135
2919260,minus,783
2919265,minus,1
2919266,minus,41
2919269,minus,180
2919274,minus,134
2919288,plus,43
2919289,plus,1
2919296,minus,144
2919305,minus,1
2919308,minus,1
2919309,minus,2
2919315,minus,2295
2919316,minus,1
2919326,minus,1
2919333,plus,18
2919334,minus,1423
2919341,minus,337
2919344,minus,91
2919344,plus,15
2919349,plus,9
2919352,minus,136
2919352,plus,61
2919354,plus,363
2919357,minus,273
2919359,plus,279
2919362,minus,937
2919367,minus,2
2919368,plus,106
2919372,plus,3
2919373,plus,27
2919380,plus,23
2919382,plus,6
2919387,plus,1
2919388,plus,36
2919397,plus,717
2919407,plus,3091
2919409,plus,248
2919415,minus,45
2919417,minus,1
2919418,plus,1
2919420,plus,1598
2919423,minus,1
2919425,minus,2
2919425,plus,1
2919428,minus,36
2919433,minus,1
2919435,plus,980
2919445,plus,89
2919451,minus,47
2919462,plus,28
2919463,plus,406
2919471,minus,571
2919488,minus,6
2919491,plus,1
2919492,plus,114
2919494,minus,1
2919497,plus,166
2919498,minus,5
2919498,plus,14
2919503,plus,59
2919505,minus,74
2919505,plus,119
2919506,minus,4
2919511,minus,62
2919511,plus,3
2919517,minus,37
2919519,minus,1
2919521,minus,7
2919525,plus,7
2919532,plus,97
2919533,minus,15
2919534,minus,21
2919537,plus,3
2919540,minus,17
2919541,minus,57
2919545,minus,1069
2919554,minus,20
2919568,plus,1
2919576,minus,38
2919581,minus,11
2919587,plus,24
2919592,plus,31
2919597,plus,157
2919600,minus,756
2919605,minus,623
2919606,minus,34
2919607,minus,58
2919611,minus,54
2919612,minus,89
2919614,plus,5
2919617,minus,263
2919620,plus,42
2919628,minus,422
2919636,plus,2
2919641,minus,505
2919646,plus,1
2919658,minus,7
2919669,minus,24
2919669,plus,1
2919676,minus,6
2919677,minus,1569
2919699,minus,7
2919703,minus,113
2919705,plus,29
2919706,plus,22
2919712,plus,7
2919713,minus,2165
2919714,minus,3
2919720,minus,179
2919725,minus,560
2919727,minus,1
2919729,minus,28
2919730,plus,7
2919741,minus,28
2919750,plus,801
2919763,minus,22
2919775,plus,716
2919777,minus,5
2919778,minus,244
2919783,minus,282
2919786,plus,1028
2919788,minus,66
2919788,plus,184
2919794,minus,3328
2919794,plus,251
2919795,minus,361
2919796,minus,352
2919796,plus,138
2919798,plus,2
2919799,plus,1
2919801,minus,2
2919802,minus,1163
2919804,minus,119
2919804,plus,13
2919806,minus,901
2919809,plus,11
2919812,minus,12
2919815,plus,4
2919816,plus,24
2919817,minus,2272
2919817,plus,1
2919822,minus,218
2919824,minus,786
2919827,minus,6699
2919833,minus,8
2919834,plus,1
2919836,plus,4
2919840,minus,2
2919842,minus,177
2919844,minus,2889
2919845,plus,1
2919849,minus,6
2919850,minus,462
2919852,plus,883
2919853,minus,892
2919853,plus,401
2919858,plus,254
2919860,minus,5088
2919861,minus,28
2919865,plus,14
2919866,minus,2520
2919866,plus,40
2919867,minus,1
2919868,minus,310
2919870,plus,1
2919871,plus,1
2919873,minus,3473
2919874,minus,2232
2919875,minus,2
2919878,minus,17684
2919879,minus,2
2919880,plus,1
2919882,plus,227
2919883,minus,284
2919884,minus,1821
2919885,minus,1
2919888,minus,23
2919889,minus,1
2919890,minus,11
2919892,plus,1
2919893,plus,6
2919909,plus,178
2919914,plus,19
2919916,plus,72
2919917,minus,245
2919923,plus,43
2919924,minus,20
2919928,plus,43
2919931,minus,36
2919936,minus,129
2919969,minus,52
2919974,minus,34
2919981,plus,3
2919985,plus,19
2919986,plus,99
2919989,minus,1295
2919990,plus,13
2919994,minus,1839
2919996,plus,6
2919998,minus,37
2920001,plus,3
2920007,plus,2
2920013,minus,17
2920015,minus,7
2920026,plus,2
2920034,minus,43
2920038,plus,1
2920043,plus,12
2920048,plus,1
2920049,minus,21
2920051,minus,382
2920053,plus,4
2920056,minus,134
2920061,minus,36
2920068,plus,7
2920069,plus,1
2920076,minus,3
2920077,minus,905
2920081,minus,83
2920092,minus,13
2920100,plus,6
2920105,plus,4
2920108,minus,212
2920108,plus,5
2920114,minus,7
2920116,minus,15
2920121,minus,26
2920129,minus,12
2920133,minus,20
2920134,minus,15
2920138,plus,10
2920146,minus,36
2920148,minus,361
2920151,minus,3
2920157,plus,32
2920158,plus,1
2920165,minus,1449
2920166,minus,6
2920167,minus,524
2920174,minus,2
2920175,minus,7
2920192,plus,4
2920193,minus,247
2920196,plus,2
2920198,minus,91
2920199,minus,2
2920200,minus,24
2920200,plus,6
2920201,plus,1
2920204,minus,293
2920208,minus,89
2920209,minus,1633
2920209,plus,10
2920214,minus,162
2920216,minus,483
2920218,minus,2
2920224,minus,51
2920232,minus,50
2920240,minus,49
2920240,plus,1
2920245,minus,84
2920248,minus,1
2920253,minus,56
2920254,minus,204
2920271,plus,1
2920273,minus,23
2920284,plus,55
2920285,plus,37
2920287,minus,98
2920290,plus,61
2920291,plus,1
2920292,minus,4633
2920292,plus,160
2920293,minus,1111
2920297,plus,195
2920298,minus,96
2920299,minus,85
2920300,minus,285
2920302,plus,1
2920304,plus,29
2920305,minus,39
2920310,minus,94
2920310,plus,31
2920311,minus,15
2920311,plus,464
2920312,minus,6570
2920316,plus,96
2920317,minus,188
2920318,minus,41
2920319,minus,15740
2920320,minus,3
2920321,plus,102
2920324,minus,2381
2920326,plus,109
2920329,minus,1868
2920331,plus,62
2920334,minus,1776
2920339,minus,305
2920340,plus,1
2920341,plus,1
2920349,minus,2
2920358,plus,42
2920360,plus,3
2920369,minus,22
2920371,plus,58
2920374,plus,85
2920376,plus,10
2920381,plus,150
2920382,minus,139
2920384,minus,198
2920393,plus,23
2920398,plus,2
2920399,plus,42
2920401,minus,24
2920403,plus,517
2920404,plus,39
2920405,plus,1
2920407,minus,10
2920408,plus,212
2920410,plus,3
2920411,minus,1
2920412,minus,22
2920415,plus,26
2920416,plus,2
2920422,plus,21
2920426,plus,975
2920427,plus,228
2920430,minus,7
2920432,minus,48
2920450,minus,1
2920452,plus,321
2920455,plus,831
2920460,minus,94
2920463,minus,278
2920475,plus,1
2920484,plus,29
2920490,plus,2153
2920492,plus,5
2920498,minus,3
2920498,plus,8
2920501,plus,2
2920508,minus,110
2920520,plus,43
2920522,plus,12
2920526,plus,11
2920533,minus,6
2920533,plus,830
2920534,minus,17
2920534,plus,6465
2920535,plus,1264
2920536,plus,1189
2920539,plus,51
2920540,plus,153
2920541,minus,485
2920542,minus,868
2920543,minus,233
2920547,minus,278
2920548,minus,187
2920552,plus,65
2920554,minus,17
2920558,plus,51
2920559,plus,696
2920567,minus,17
2920568,plus,82
2920570,plus,2
2920575,minus,31
2920577,minus,1
2920598,plus,31
2920602,minus,1
2920606,plus,8
2920607,minus,17
2920608,minus,2
2920611,minus,37
2920612,plus,74
2920616,minus,2
2920620,minus,18
2920622,plus,48
2920629,plus,71
2920630,minus,22
2920632,plus,5
2920636,plus,56
2920637,minus,34
2920641,plus,318
2920645,plus,6
2920646,plus,299
2920649,minus,63
2920649,plus,1
2920651,plus,1
2920656,plus,165
2920657,minus,7
2920657,plus,54
2920660,minus,5
2920661,plus,1
2920664,minus,19
2920666,plus,567
2920668,plus,37
2920669,minus,124
2920671,plus,9
2920672,plus,409
2920674,plus,3
2920676,plus,67
2920679,plus,8
2920680,minus,106
2920680,plus,3
2920684,minus,6
2920684,plus,58
2920692,plus,670
2920699,plus,248
2920703,plus,3
2920707,minus,63
2920708,minus,1
2920717,minus,1
2920718,plus,55
2920725,minus,30
2920731,plus,11
2920735,plus,92
2920742,plus,671
2920747,plus,1
2920750,minus,62
2920751,minus,12
2920755,minus,7
2920758,plus,10
2920766,plus,66
2920775,plus,1
2920778,plus,1
2920785,plus,103
2920786,plus,38
2920787,plus,19
2920788,plus,54
2920792,plus,1
2920793,minus,4
2920794,minus,3
2920795,minus,80
2920796,minus,5
2920805,minus,33
2920807,plus,64
2920826,plus,215
2920828,plus,814
2920847,plus,4
2920849,minus,61
2920855,minus,35
2920855,plus,60
2920860,plus,657
2920863,minus,65
2920863,plus,356
2920865,plus,6491
2920866,plus,1300
2920869,plus,1
2920870,plus,5620
2920871,plus,573
2920873,minus,34
2920875,plus,1
2920876,plus,3645
2920877,plus,7
2920878,minus,50
2920882,plus,805
2920884,minus,13
2920884,plus,67
2920886,plus,228
2920888,plus,240
2920898,plus,1007
2920901,plus,81
2920902,plus,61
2920903,plus,16274
2920907,plus,1163
2920911,minus,13
2920912,plus,101
2920913,plus,2690
2920914,plus,432
2920915,plus,1150
2920921,minus,22
2920923,plus,101
2920929,plus,23
2920931,minus,9
2920931,plus,2
2920933,plus,1
2920936,plus,1322
2920944,minus,9
2920971,plus,208
2920972,plus,84
2920975,plus,63
2920977,plus,1
2920978,plus,1622
2920979,plus,1255
2920980,minus,7
2920980,plus,407
2920984,plus,64
2920985,plus,19
2920986,minus,10
2920987,minus,1
2920987,plus,1
2920988,minus,105
2920990,plus,176
2920992,minus,50
2920993,minus,85
2920995,plus,49314
2920997,plus,2708
2920999,plus,1
2921000,plus,8220
2921002,plus,1058
2921003,minus,1607
2921008,minus,600
2921008,plus,3
2921010,minus,221
2921013,plus,12
2921016,minus,1
2921016,plus,149
2921024,minus,1
2921026,plus,73
2921052,plus,2
2921053,plus,42
2921060,minus,7
2921061,minus,2
2921064,plus,61
2921071,minus,11
2921077,plus,43
2921078,plus,75
2921079,plus,143
2921080,plus,293
2921086,minus,128
2921087,plus,77
2921089,plus,138
2921095,minus,28
2921095,plus,2
2921096,minus,1
2921101,plus,7
2921106,plus,151
2921107,plus,325
2921114,minus,2
2921117,plus,96
2921129,plus,32
2921151,minus,1
2921161,plus,4
2921162,plus,1201
2921168,plus,1
2921169,plus,77
2921170,minus,163
2921177,plus,6
2921179,plus,1
2921185,minus,11
2921192,plus,1
2921194,plus,72
2921202,minus,1374
2921203,minus,1
2921204,minus,390
2921207,plus,1
2921217,minus,38
2921219,plus,1
2921221,minus,114
2921223,plus,200
2921226,minus,34
2921231,minus,179
2921240,plus,2
2921241,minus,1
2921248,minus,431
2921249,plus,30
2921255,minus,1
2921255,plus,4
2921257,minus,33
2921257,plus,2
2921268,plus,49
2921273,plus,51
2921276,minus,10
2921278,plus,3
2921281,minus,14
2921283,plus,2
2921286,minus,21
2921288,plus,1
2921292,plus,43
2921293,minus,1
2921297,plus,7
2921300,minus,22
2921307,plus,235
2921315,minus,2
2921315,plus,2
2921316,plus,26
2921325,plus,138
2921333,plus,277
2921337,plus,3
2921341,minus,22
2921347,plus,3
2921348,minus,1
2921352,plus,57
2921355,minus,144
2921363,plus,8
2921369,plus,8
2921370,minus,65
2921373,plus,1
2921378,plus,15
2921380,plus,226
2921388,minus,27
2921388,plus,18
2921391,minus,19
2921402,plus,40
2921424,plus,9
2921439,minus,5
2921469,plus,1
2921474,minus,3
2921475,plus,3
2921477,minus,13
2921477,plus,1
2921483,plus,12
2921491,minus,74
2921498,plus,7
2921504,plus,2
2921519,plus,1
2921534,plus,2
2921537,minus,2
2921538,minus,1
2921579,plus,43
2921581,minus,29
2921581,plus,682
2921586,plus,335
2921589,minus,15
2921593,plus,8
2921605,minus,2
2921622,plus,15
2921628,plus,130
2921630,minus,3
2921632,plus,5
2921638,plus,22
2921640,minus,34
2921644,minus,1
2921646,minus,7
2921651,plus,27
2921655,plus,1
2921661,plus,13
2921663,minus,1
2921669,minus,1
2921672,plus,25
2921680,minus,1
2921691,plus,11
2921713,plus,6
2921716,plus,1
2921718,plus,1521
2921723,minus,165
2921723,plus,29
2921726,minus,159
2921743,plus,53
2921751,minus,243
2921753,plus,1
2921765,plus,13
2921769,plus,258
2921777,minus,301
2921777,plus,92
2921779,plus,13
2921784,plus,13
2921785,minus,46
2921787,minus,11
2921807,plus,1
2921808,plus,9
2921810,minus,7
2921814,plus,354
2921829,plus,45
2921837,minus,99
2921840,plus,1
2921845,plus,9
2921847,plus,215
2921850,plus,490
2921855,minus,45
2921855,plus,247
2921857,plus,1
2921858,minus,1
2921861,plus,1
2921866,plus,213
2921870,plus,2
2921871,plus,2
2921875,plus,435
2921903,plus,23
2921910,plus,13
2921920,minus,1
2921926,plus,6
2921968,plus,307
2921992,plus,312
2921994,plus,226
2922005,plus,71
2922054,plus,2
2922102,plus,1
2922110,minus,1
2922112,minus,23
2922123,plus,1
2922134,plus,69
2922135,plus,162
2922139,plus,1
2922142,minus,35
2922149,plus,1
2922157,minus,49
2922159,plus,1
2922173,plus,32
2922192,plus,138
2922219,plus,1
2922226,plus,235
2922235,plus,85
2922243,minus,1
2922249,plus,149
2922277,plus,2
2922283,plus,123
2922302,plus,113
2922310,plus,74
2922317,plus,372
2922341,minus,5
2922343,plus,12
2922351,minus,43
2922358,plus,106
2922366,minus,25
2922367,plus,58
2922424,plus,73
2922435,plus,37
2922441,plus,2
2922452,plus,4
2922460,minus,2
2922492,plus,9
2922496,plus,1
2922549,plus,1
2922558,plus,5
2922598,plus,5
2922675,minus,3
2922710,minus,2
2922746,minus,48
2922814,minus,6
2922817,minus,26
2922828,minus,42
2922833,minus,16
2922842,minus,33
2922843,minus,1
2922860,minus,9
2922865,plus,1
2922870,minus,357
2922872,minus,615
2922873,minus,122
2922879,minus,1
2922887,plus,1
2922893,minus,88
2922902,minus,301
2922910,plus,4
2922939,minus,1
2922951,minus,1
2922957,plus,166
2922961,minus,10
2922972,minus,15
2922976,plus,2
2922988,plus,2
2922999,minus,1
2923001,minus,225
2923010,minus,190
2923028,minus,51
2923045,minus,567
2923048,minus,1012
2923051,plus,1
2923058,minus,186
2923060,minus,179
2923065,minus,81
2923066,minus,113
2923074,minus,508
2923091,minus,2
2923098,minus,2
2923108,plus,10
2923110,minus,82
2923115,minus,4043
2923116,minus,12960
2923118,plus,17
2923126,minus,1210
2923129,plus,1
2923136,minus,1180
2923137,minus,1330
2923151,minus,4408
2923152,minus,1
2923156,minus,2
2923158,minus,3
2923167,minus,1315
2923173,minus,2
2923180,plus,8
2923183,minus,3
2923184,minus,4
2923185,plus,7
2923188,minus,502
2923193,minus,20
2923198,minus,2743
2923198,plus,1
2923200,minus,172
2923204,minus,457
2923205,plus,1
2923206,minus,2282
2923208,minus,1875
2923219,minus,4285
2923220,minus,11
2923227,plus,3
2923260,minus,1
2923292,plus,9
2923301,plus,16
2923316,minus,6
2923329,plus,1
2923360,minus,7
2923392,minus,5
2923410,minus,1
2923418,minus,3
2923445,plus,20
2923466,minus,1
2923484,plus,31
2923492,minus,1
2923498,minus,4
2923509,minus,1
2923518,plus,2
2923531,plus,1
2923541,plus,406
2923549,minus,6
2923561,plus,21
2923570,plus,21
2923588,plus,1
2923589,minus,4
2923596,plus,1
2923635,plus,2
2923645,plus,27
2923649,plus,18
2923656,plus,4
2923673,plus,9
2923725,plus,1
2923742,plus,1
2923775,minus,35
2923775,plus,35
2923782,plus,74
2923783,minus,15
2923790,minus,68
2923799,plus,7
2923863,minus,3
2923874,minus,139
2923883,plus,5
2923884,plus,46
2923891,minus,7
2923892,minus,68
2923893,plus,1
2923920,minus,2
2923931,minus,2
2924004,plus,2
2924012,minus,1
2924038,plus,9
2924046,minus,1
2924048,minus,39
2924055,plus,19
2924063,minus,20
2924070,plus,361
2924089,plus,2
2924115,plus,92
2924155,plus,202
2924164,minus,6
2924173,plus,60
2924175,plus,3
2924180,plus,2
2924187,plus,57
2924208,plus,56
2924228,plus,1
2924230,plus,9
2924238,plus,63
2924246,minus,6
2924247,plus,5
2924251,plus,1
2924260,plus,59
2924285,plus,459
2924324,plus,2
2924328,plus,15
2924329,plus,4
2924337,minus,10
2924338,plus,8
2924340,plus,16
2924343,plus,18
2924353,plus,112
2924361,minus,93
2924364,plus,46
2924384,minus,10
2924448,plus,80
2924456,plus,1
2924462,plus,2
2924477,plus,13
2925229,minus,1
2925391,minus,85
2925636,plus,7
2925937,minus,1
2926457,minus,1
2926507,plus,3
2926708,minus,3
2926886,plus,32
2926914,plus,2
2927122,plus,1
2927626,minus,72
2927864,plus,1
2927872,minus,1
2927991,plus,6
2928077,plus,8
2928176,plus,27
2928490,plus,1
2928834,minus,2
2928928,minus,26
2929119,plus,1
2929207,plus,72
2929227,plus,6
2929745,plus,1
2929941,minus,446
2929984,plus,4
2930084,minus,9
2930185,plus,11
2930249,plus,1
2930258,minus,5
2930269,plus,38
2930283,minus,792
2930347,minus,1
2930357,minus,1
2930413,plus,15
2930530,minus,1
2930824,plus,2
2930832,minus,1
2930867,minus,1
2930926,plus,1
2931034,minus,4
2931200,minus,11
2931208,plus,8
2931316,plus,1
2931410,plus,6
2931493,plus,7
2931525,plus,6
2931566,plus,367
2931630,plus,16
2931638,minus,1
2932383,plus,1
2932520,plus,3
2932633,plus,18
2933157,plus,56
2933288,minus,1
2933504,plus,3
2933834,minus,128
2933877,minus,1
2934062,minus,171
2934077,minus,12
2934130,plus,149
2934184,plus,1
2934192,minus,2
2934440,minus,4
2934453,minus,3
2934453,plus,1
2934477,plus,26
2934495,plus,4
2934503,minus,1
2934514,plus,1
2934548,plus,1
2934550,minus,13
2934577,minus,1
2934592,minus,5
2934601,minus,115
2934634,plus,69
2934662,plus,40
2934696,plus,2
2934722,minus,20
2934873,minus,8
2934923,plus,1
2934928,plus,3
2934946,minus,18
2934996,plus,2
2935074,minus,1
2935358,minus,80
2936078,plus,2
2936287,plus,1
2936373,plus,1
2936802,plus,5
2936933,minus,1
2937029,minus,36
2937031,minus,12
2937188,minus,2
2937250,plus,3
2937355,minus,1
2937366,minus,1
2937468,minus,14
2937489,minus,1
2937823,minus,2
2937972,minus,11
2938617,minus,8
2939103,minus,1
2939389,minus,1
2939479,plus,1
2939509,plus,1
2939522,plus,8
2939524,plus,7
2939529,plus,255
2939539,plus,1
2939550,plus,4
2939584,plus,38
2939661,plus,55
2939671,plus,1
2940015,plus,13
2940533,plus,1
2940682,minus,6
2940714,minus,116
2940715,minus,1
2940790,minus,111
2940807,minus,903
2940840,minus,175
2940845,minus,3
2940849,minus,79
2940887,minus,422
2940917,plus,3
2940923,plus,1
2941478,plus,5
2941772,minus,3
2942093,plus,1
2942125,minus,3
2942368,minus,2
2942406,minus,19
2942678,minus,2
2943347,plus,1
2943445,minus,9
2944278,plus,5
2944334,plus,157
2944479,plus,2
2944677,minus,2
2944816,minus,1
2944843,plus,120
2944935,plus,2
2944943,minus,1
2945075,plus,1
2945721,plus,1
2945842,minus,22
2945895,minus,1
2946096,minus,16
2946561,minus,15
2946582,minus,5
2946628,plus,25
2946903,plus,11
2947510,minus,1
2947662,plus,57
2947670,minus,5
2947675,minus,1
2947714,plus,15
2947722,minus,1
2947731,minus,2
2947781,minus,15
2947785,plus,2
2947920,minus,36
2947922,minus,7
2947994,plus,206
2948005,plus,6
2948021,plus,456
2948024,minus,118
2948029,minus,36
2948043,minus,20
2948045,minus,55
2948123,minus,5
2948128,minus,3
2948148,plus,45
2948151,minus,1
2948156,minus,536
2948157,minus,1
2948169,minus,2
2948216,plus,75
2948224,minus,9
2948291,plus,11
2948293,plus,12
2948425,minus,2
2948436,minus,16
2948451,minus,4
2948458,minus,37
2948477,plus,1
2948512,minus,1
2948546,minus,17
2948555,minus,23
2948562,plus,32
2948578,minus,1
2948579,minus,205
2948581,plus,69
2948589,minus,14
2948599,plus,2
2948626,minus,2
2948630,plus,188
2948634,minus,1
2948638,plus,86
2948646,minus,114
2948646,plus,20
2948654,minus,2
2948656,minus,120
2948666,minus,69
2948671,minus,73
2948673,plus,1
2948681,minus,86
2948690,minus,2
2948691,minus,46
2948691,plus,268
2948695,minus,3
2948699,minus,88
2948701,minus,99
2948709,minus,123
2948711,plus,2
2948719,minus,2
2948765,plus,21
2948773,minus,37
2948775,plus,1
2948804,plus,4
2948812,minus,1
2948814,plus,1
2948819,plus,11
2948820,plus,1
2948821,plus,239
2948828,minus,32
2948829,minus,7
2948833,minus,20
2948847,minus,5
2948854,minus,29
2948855,minus,77
2948859,plus,53
2948867,minus,218
2948871,plus,55
2948874,minus,6
2948874,plus,34
2948882,minus,166
2948884,plus,5
2948885,plus,2
2948893,minus,59
2948898,minus,325
2948902,minus,65
2948904,plus,155
2948907,minus,79
2948910,plus,4
2948912,minus,11
2948913,minus,280
2948915,plus,27
2948918,minus,242
2948919,plus,1
2948923,minus,26
2948934,plus,24
2948971,plus,42
2948979,minus,1050
2948979,plus,4
2948986,plus,1
2948991,plus,4
2948996,plus,7
2948999,minus,30
2949000,plus,1
2949001,plus,51
2949004,minus,40
2949006,plus,1
2949009,minus,246
2949014,minus,14
2949016,minus,2
2949020,plus,43
2949028,minus,27
2949030,plus,461
2949032,minus,36
2949032,plus,27
2949038,minus,1740
2949038,plus,2
2949039,minus,1
2949042,minus,22
2949049,plus,700
2949050,plus,6
2949057,minus,16
2949058,minus,4
2949088,plus,262
2949095,plus,365
2949096,minus,11
2949097,plus,2
2949104,plus,1
2949105,minus,1
2949109,plus,1423
2949116,plus,81
2949117,minus,4
2949120,plus,379
2949121,plus,1163
2949122,plus,4
2949123,plus,43
2949124,minus,1
2949127,plus,36
2949129,minus,7
2949130,minus,2
2949131,minus,2
2949132,plus,338
2949134,plus,2
2949137,plus,694
2949139,plus,25
2949144,plus,4
2949145,minus,7
2949146,plus,58
2949152,minus,16
2949154,plus,1
2949155,minus,15
2949155,plus,7984
2949162,plus,2
2949170,minus,1
2949174,plus,905
2949179,plus,168
2949182,minus,27
2949188,plus,535
2949214,plus,2
2949219,minus,4
2949225,plus,1
2949237,minus,73
2949237,plus,1
2949238,plus,1
2949239,plus,2278
2949241,minus,11
2949245,minus,8
2949247,minus,169
2949254,plus,652
2949255,plus,407
2949257,minus,9
2949260,plus,1
2949262,minus,37
2949262,plus,1
2949263,minus,3
2949263,plus,551
2949271,minus,605
2949273,plus,1
2949278,plus,486
2949281,minus,26
2949282,minus,32
2949285,plus,60
2949289,minus,5
2949293,minus,46
2949295,plus,30
2949302,minus,32
2949302,plus,419
2949303,minus,3
2949304,plus,1
2949305,plus,522
2949310,minus,283
2949312,minus,30
2949313,minus,166
2949320,plus,82
2949321,plus,91
2949322,minus,13
2949322,plus,53
2949323,plus,108
2949328,minus,1
2949328,plus,312
2949329,minus,73
2949330,minus,23
2949330,plus,63
2949331,minus,504
2949332,plus,213
2949341,minus,33
2949341,plus,134
2949342,plus,4
2949346,minus,11
2949350,minus,846
2949350,plus,1
2949355,minus,2
2949358,plus,4
2949359,plus,257
2949363,plus,1
2949366,minus,271
2949367,minus,86
2949371,minus,1
2949377,plus,200
2949379,plus,1
2949380,minus,965
2949382,plus,1
2949385,minus,2018
2949385,plus,5
2949386,minus,1189
2949387,minus,21
2949389,plus,43
2949390,minus,128
2949390,plus,11
2949392,minus,418
2949393,minus,143
2949394,plus,20
2949395,minus,337
2949396,plus,314
2949397,minus,18
2949397,plus,2
2949398,minus,254
2949398,plus,1368
2949400,minus,616
2949400,plus,59
2949401,plus,3
2949402,minus,51
2949403,minus,14995
2949404,minus,1375
2949406,minus,14114
2949406,plus,1
2949408,minus,2766
2949408,plus,25
2949409,minus,2
2949410,plus,5
2949411,plus,1538
2949414,minus,35
2949419,minus,441
2949422,plus,196
2949424,minus,4
2949428,plus,29
2949433,plus,1
2949434,minus,186
2949440,minus,1
2949442,minus,405
2949443,minus,1
2949443,plus,202
2949447,minus,2
2949451,minus,14
2949454,plus,10
2949462,minus,2
2949473,minus,65
2949478,plus,4
2949484,plus,677
2949486,minus,9
2949486,plus,2
2949492,minus,52
2949493,minus,1
2949494,plus,20
2949495,plus,5
2949499,plus,3
2949502,minus,11
2949503,minus,8
2949504,plus,3
2949505,minus,1
2949505,plus,5
2949507,minus,246
2949510,minus,7
2949512,minus,22
2949512,plus,35
2949513,minus,30
2949513,plus,41
2949518,plus,11
2949519,minus,143
2949520,minus,13
2949521,minus,45
2949523,minus,18
2949524,plus,4
2949525,plus,191
2949526,minus,10
2949527,plus,36
2949528,minus,2
2949532,plus,18
2949533,minus,382
2949535,minus,66
2949537,plus,7
2949539,plus,12
2949540,minus,8
2949542,plus,1
2949544,plus,10
2949545,minus,213
2949547,minus,6
2949550,minus,1
2949552,plus,10
2949553,minus,25
2949556,minus,57
2949558,minus,21
2949560,minus,301
2949561,minus,1
2949567,minus,27
2949586,plus,2
2949587,plus,46
2949595,minus,64
2949595,plus,2
2949596,plus,28
2949602,minus,158
2949603,minus,20
2949604,minus,22
2949616,plus,1
2949618,minus,38
2949624,minus,90
2949632,minus,3
2949643,minus,1
2949651,minus,177
2949653,minus,175
2949653,plus,1
2949656,plus,6
2949661,minus,47
2949663,minus,528
2949664,minus,1080
2949683,plus,2
2949684,minus,179
2949691,minus,217
2949691,plus,12
2949692,minus,163
2949693,minus,11
2949699,minus,3604
2949718,plus,14
2949721,plus,2
2949726,minus,3188
2949729,minus,378
2949731,plus,24
2949733,plus,35
2949736,minus,1250
2949736,plus,1
2949738,plus,3
2949739,minus,1930
2949741,minus,5477
2949742,minus,26
2949744,minus,1
2949745,plus,31
2949746,minus,300
2949752,minus,33
2949753,minus,173
2949754,minus,2
2949758,minus,15
2949758,plus,2
2949761,plus,1
2949763,minus,29
2949766,minus,1505
2949769,minus,953
2949786,minus,6
2949787,minus,182
2949788,plus,10
2949789,plus,237
2949796,minus,67
2949797,minus,2193
2949807,plus,40
2949811,plus,19
2949814,minus,109
2949815,minus,75
2949819,minus,31
2949820,minus,1
2949821,minus,17
2949821,plus,69
2949840,minus,350
2949862,plus,1
2949870,minus,1
2949874,minus,656
2949875,minus,51
2949876,plus,127
2949883,minus,216
2949884,minus,160
2949902,minus,45
2949908,minus,1
2949916,minus,313
2949922,plus,1
2949927,plus,7
2949930,minus,69
2949930,plus,1
2949932,plus,15
2949935,minus,129
2949940,minus,159
2949940,plus,4
2949945,plus,2
2949947,minus,502
2949948,minus,171
2949964,minus,4
2949970,minus,1
2949993,plus,131
2949996,minus,191
2950000,plus,338
2950002,plus,1
2950007,plus,116
2950008,minus,165
2950008,plus,435
2950010,plus,108
2950013,minus,33
2950013,plus,260
2950015,minus,8
2950016,minus,201
2950018,minus,8
2950034,minus,34
2950038,plus,99
2950040,minus,2
2950040,plus,8
2950041,plus,1
2950047,plus,208
2950049,minus,40
2950051,minus,38
2950056,minus,568
2950057,plus,43
2950062,plus,52
2950074,plus,113
2950075,plus,68
2950076,plus,211
2950082,minus,23
2950083,minus,40
2950084,minus,83
2950084,plus,57
2950091,plus,1
2950098,plus,48
2950100,minus,9
2950102,plus,853
2950107,plus,1176
2950110,minus,1
2950110,plus,25
2950115,minus,7
2950117,plus,972
2950125,minus,90
2950127,minus,31
2950129,plus,186
2950132,plus,399
2950137,plus,1
2950140,minus,5
2950142,plus,20
2950143,plus,151
2950148,plus,19
2950151,minus,37
2950151,plus,353
2950156,plus,5833
